elapsed_s,tcp_x_m,tcp_y_m,tcp_z_m,tcp_rx_deg,tcp_ry_deg,tcp_rz_deg,rb_raw_x_m,rb_raw_y_m,rb_raw_z_m,rb_qx,rb_qy,rb_qz,rb_qw,rb_corrected_x_m,rb_corrected_y_m,rb_corrected_z_m,rb_aligned_x_m,rb_aligned_y_m,rb_aligned_z_m,mocap_age_ms,error_mm
38.365,0.145893,0.753136,0.702494,1.5863,3.5052,175.9565,0.310674,1.514038,0.093985,0.405255,-0.414686,-0.81417,-0.030509,0.319986,1.521001,0.101008,0.148001,0.750425,0.703352,5.33,3.5394
38.5298,0.145551,0.753359,0.701657,1.5904,3.5122,175.9537,0.310919,1.513246,0.093763,0.405305,-0.414705,-0.81414,-0.030408,0.320229,1.520212,0.100785,0.14769,0.75056,0.702567,5.177,3.6391
38.6892,0.144223,0.753839,0.699681,1.5755,3.4789,175.9897,0.311974,1.511339,0.092719,0.404589,-0.414512,-0.814623,-0.029597,0.321293,1.518313,0.099721,0.14626,0.751093,0.700685,6.821,3.5637
38.8547,0.141524,0.754786,0.695673,1.5452,3.411,176.0628,0.313837,1.507431,0.090768,0.404949,-0.413657,-0.81488,-0.02958,0.323146,1.514403,0.097784,0.143688,0.751992,0.696806,5.076,3.7119
39.0103,0.137763,0.75604,0.690106,1.5031,3.3163,176.1647,0.316484,1.501859,0.087979,0.404569,-0.412952,-0.815455,-0.028756,0.325794,1.50884,0.094986,0.139985,0.753263,0.691286,1.873,3.7473
39.1717,0.132668,0.757619,0.682594,1.4462,3.1879,176.3026,0.319783,1.494555,0.084237,0.403665,-0.412409,-0.816209,-0.027863,0.329105,1.501541,0.091224,0.135114,0.754744,0.684043,5.699,4.0433
39.3419,0.127227,0.759154,0.674609,1.3857,3.0504,176.4498,0.323463,1.486203,0.079891,0.402224,-0.411611,-0.817372,-0.026382,0.332802,1.4932,0.086845,0.129511,0.756324,0.675764,-1.436,3.8161
39.5088,0.123337,0.760158,0.668924,1.3425,2.9518,176.5551,0.326208,1.480214,0.076677,0.402164,-0.41027,-0.818086,-0.02602,0.335542,1.487208,0.083639,0.125397,0.757511,0.669819,0.926,3.4718
39.6735,0.120814,0.760768,0.665244,1.3145,2.8878,176.6234,0.327687,1.476524,0.074742,0.402413,-0.409752,-0.818246,-0.025321,0.33701,1.483532,0.081705,0.122992,0.75806,0.666169,6.89,3.5964
39.8378,0.119604,0.761049,0.663483,1.3011,2.8571,176.6561,0.328495,1.474727,0.073663,0.402034,-0.409398,-0.818631,-0.024619,0.337821,1.481743,0.080615,0.121646,0.758351,0.664394,4.837,3.5043
39.9962,0.119171,0.761148,0.662853,1.2963,2.8461,176.6679,0.328649,1.47415,0.073411,0.402317,-0.409637,-0.81837,-0.024675,0.33797,1.48117,0.080365,0.121352,0.758387,0.663823,4.987,3.6498
40.1592,0.117626,0.761492,0.660607,1.2793,2.8069,176.7098,0.329697,1.471886,0.072184,0.40258,-0.408753,-0.818666,-0.025213,0.339013,1.478891,0.079159,0.119799,0.758844,0.661563,0.941,3.556
40.327,0.114666,0.762119,0.656312,1.2467,2.7316,176.7902,0.331351,1.467675,0.069852,0.401209,-0.408363,-0.819554,-0.024525,0.340688,1.474678,0.076801,0.116918,0.759406,0.657379,2.384,3.6832
40.4997,0.110657,0.762897,0.650507,1.2025,2.6294,176.8992,0.333839,1.461792,0.066434,0.400894,-0.407579,-0.820132,-0.023413,0.343174,1.468809,0.073371,0.112709,0.760266,0.651554,-0.864,3.4973
40.6676,0.107866,0.763392,0.646475,1.1718,2.5581,176.9752,0.335416,1.457721,0.064061,0.399778,-0.40704,-0.820974,-0.022302,0.344765,1.464746,0.070972,0.109828,0.760733,0.64752,0.884,3.4659
40.8343,0.106466,0.763626,0.644455,1.1564,2.5223,177.0133,0.336205,1.45566,0.062981,0.401509,-0.406764,-0.820236,-0.023371,0.345525,1.46268,0.069937,0.108551,0.761005,0.645466,0.934,3.4983
41.0008,0.106009,0.7637,0.643796,1.1514,2.5106,177.0257,0.336366,1.455021,0.062639,0.400909,-0.406418,-0.820704,-0.023284,0.345696,1.462034,0.069588,0.108157,0.761018,0.644824,0.889,3.586
41.1685,0.104495,0.763937,0.641614,1.1343,2.4716,177.0669,0.33724,1.452869,0.061354,0.400146,-0.406435,-0.821078,-0.022921,0.346583,1.459882,0.068285,0.106584,0.761293,0.642687,-1.251,3.5365
41.3344,0.101633,0.764355,0.637496,1.1022,2.398,177.1448,0.338785,1.448723,0.058962,0.400483,-0.406252,-0.821028,-0.022055,0.348115,1.455756,0.06589,0.10373,0.761709,0.63859,1.234,3.5485
41.4939,0.097883,0.764841,0.632109,1.0601,2.3011,177.2471,0.340748,1.443389,0.055805,0.399295,-0.405147,-0.822175,-0.021144,0.350093,1.450421,0.062714,0.099971,0.762211,0.633291,0.963,3.5601
41.6575,0.094985,0.765169,0.627953,1.0276,2.226,177.3262,0.342237,1.439246,0.053327,0.399937,-0.404563,-0.822156,-0.020959,0.351567,1.446285,0.06025,0.097081,0.762546,0.629182,7.519,3.5759
41.8238,0.093391,0.765333,0.625669,1.0097,2.1845,177.3699,0.342921,1.436787,0.052008,0.399201,-0.40428,-0.822655,-0.020871,0.352264,1.443818,0.058921,0.095561,0.762639,0.626728,4.973,3.6174
41.9973,0.092907,0.76538,0.624976,1.0043,2.172,177.3831,0.343136,1.436106,0.051577,0.399365,-0.403981,-0.822727,-0.020648,0.352473,1.443142,0.058494,0.095079,0.762655,0.626057,4.467,3.6489
42.1651,0.091536,0.765508,0.623013,0.9893,2.1363,177.4206,0.343834,1.434198,0.050388,0.398256,-0.403985,-0.82329,-0.019541,0.353186,1.441245,0.057272,0.093655,0.762803,0.624173,5.765,3.626
42.3339,0.088788,0.765736,0.619081,0.9591,2.0648,177.4959,0.345213,1.430205,0.048033,0.398709,-0.402924,-0.823581,-0.019945,0.354555,1.437242,0.054942,0.09093,0.763098,0.620195,0.884,3.5767
42.501,0.084888,0.765997,0.613508,0.9162,1.9628,177.6031,0.346972,1.424648,0.044686,0.397084,-0.402682,-0.824522,-0.018311,0.356335,1.4317,0.05155,0.087057,0.763331,0.614688,0.916,3.6336
42.6668,0.081904,0.766147,0.60925,0.8834,1.8845,177.6853,0.348318,1.420297,0.041951,0.396693,-0.401953,-0.825085,-0.017424,0.357681,1.427359,0.048804,0.083964,0.763433,0.610374,0.871,3.5881
42.8277,0.0803,0.766209,0.606962,0.8657,1.8423,177.7296,0.349083,1.417843,0.04058,0.397845,-0.402316,-0.82433,-0.018483,0.358431,1.424897,0.047462,0.08241,0.763569,0.607926,2.503,3.5142
42.9941,0.079812,0.766226,0.606266,0.8604,1.8294,177.743,0.349192,1.417201,0.040197,0.397776,-0.401756,-0.824635,-0.018538,0.35854,1.42425,0.047085,0.082016,0.763515,0.607281,0.924,3.6383
43.1603,0.078622,0.766261,0.604568,0.8473,1.798,177.776,0.349798,1.415497,0.039048,0.396575,-0.401518,-0.825357,-0.017254,0.359161,1.422559,0.045902,0.080669,0.763594,0.605602,1.928,3.5177
43.3212,0.07621,0.766311,0.601129,0.8207,1.7341,177.8428,0.350748,1.412209,0.037074,0.397565,-0.400765,-0.825248,-0.017153,0.360088,1.419278,0.043952,0.078481,0.763642,0.60234,2.836,3.7083
43.4873,0.072468,0.766333,0.595799,0.7794,1.6346,177.9468,0.352319,1.406898,0.033706,0.397154,-0.399995,-0.825829,-0.01672,0.361662,1.413967,0.04058,0.074716,0.763694,0.59706,3.998,3.6893
43.646,0.069356,0.766299,0.591369,0.745,1.5514,178.0336,0.353609,1.402311,0.030871,0.396243,-0.399055,-0.826745,-0.015482,0.36296,1.40939,0.037724,0.071541,0.763708,0.592509,4.156,3.5765
43.8051,0.0675,0.766256,0.588729,0.7245,1.5016,178.0855,0.354369,1.399557,0.029086,0.396025,-0.398816,-0.826961,-0.015677,0.363724,1.406628,0.035941,0.069579,0.763673,0.589764,5.305,3.4735
43.9871,0.066806,0.766236,0.587742,0.7168,1.483,178.1049,0.354504,1.398575,0.028448,0.395518,-0.398824,-0.827216,-0.014758,0.363864,1.40566,0.035283,0.068916,0.763531,0.5888,4.352,3.5899
44.1607,0.065722,0.766199,0.586201,0.7048,1.4537,178.1353,0.354945,1.397128,0.027452,0.394963,-0.398487,-0.827649,-0.014474,0.364312,1.404211,0.034277,0.067803,0.763527,0.58736,3.078,3.5797
44.3174,0.063513,0.766107,0.583061,0.6801,1.3939,178.1973,0.355699,1.394061,0.025533,0.394846,-0.398271,-0.827811,-0.014377,0.365067,1.401144,0.032358,0.065719,0.763429,0.584309,0.871,3.6863
44.4811,0.059951,0.765906,0.577999,0.6404,1.2971,178.2976,0.356945,1.389229,0.022357,0.395062,-0.39747,-0.828104,-0.013696,0.366303,1.396323,0.029185,0.062281,0.763255,0.579514,6.471,3.8416
44.6461,0.056615,0.765662,0.573261,0.6031,1.2058,178.392,0.358137,1.384212,0.019154,0.394239,-0.396801,-0.828817,-0.013665,0.367508,1.391294,0.025977,0.058822,0.76304,0.574511,-0.844,3.6484
44.815,0.054603,0.765488,0.570404,0.5805,1.1505,178.4491,0.358797,1.381215,0.01714,0.393767,-0.396461,-0.829229,-0.012041,0.368166,1.388325,0.023937,0.056671,0.762803,0.571557,7.046,3.58
44.977,0.053903,0.765423,0.569409,0.5727,1.1313,178.469,0.359064,1.3802,0.01643,0.393319,-0.396304,-0.829517,-0.012063,0.368441,1.387303,0.023222,0.055898,0.76276,0.570542,2.182,3.5148
45.1388,0.053153,0.76535,0.568345,0.5643,1.1107,178.4903,0.359268,1.379163,0.015783,0.394348,-0.396154,-0.829092,-0.012571,0.368627,1.386265,0.0226,0.055247,0.762676,0.569508,4.112,3.5904
45.2928,0.051284,0.765158,0.565693,0.5435,1.0592,178.5435,0.359755,1.376508,0.014056,0.392783,-0.395584,-0.83012,-0.011618,0.369137,1.383611,0.020841,0.053416,0.76242,0.566867,1.609,3.663
45.449,0.048246,0.764807,0.561382,0.5096,0.9752,178.6304,0.360756,1.372283,0.011227,0.393152,-0.394953,-0.830249,-0.011392,0.370128,1.37939,0.018023,0.050408,0.762168,0.562668,-1.235,3.6464
45.6093,0.044723,0.764343,0.556384,0.4702,0.8772,178.7316,0.361693,1.367241,0.007924,0.392674,-0.393822,-0.831019,-0.010916,0.371067,1.374346,0.014719,0.046975,0.761671,0.557647,0.823,3.716
45.7688,0.042372,0.763998,0.553048,0.4439,0.8115,178.7994,0.362377,1.36382,0.0056,0.392718,-0.393966,-0.830929,-0.011004,0.371752,1.370924,0.012394,0.044551,0.761343,0.554242,1.887,3.6366
45.9238,0.041253,0.763824,0.55146,0.4313,0.7801,178.8317,0.362667,1.362182,0.004422,0.39211,-0.393363,-0.831514,-0.009979,0.372044,1.369298,0.0112,0.043332,0.761119,0.552623,7.495,3.6048
46.0824,0.040851,0.76376,0.55089,0.4268,0.7688,178.8434,0.362701,1.361708,0.00411,0.392115,-0.392937,-0.831713,-0.010024,0.372078,1.36882,0.010894,0.043036,0.761024,0.552147,7.226,3.7202
46.2355,0.039531,0.763544,0.549016,0.4118,0.7316,178.8817,0.363073,1.359864,0.00277,0.391587,-0.39341,-0.831748,-0.009114,0.372455,1.366993,0.009528,0.041623,0.760807,0.550329,1.148,3.6872
46.3902,0.037103,0.763124,0.545567,0.3843,0.6628,178.9523,0.363553,1.356521,0.000671,0.392055,-0.392812,-0.831804,-0.009669,0.372928,1.363639,0.00745,0.039513,0.76039,0.546988,5.774,3.9123
46.5478,0.033596,0.762463,0.540585,0.3444,0.5629,179.0549,0.364474,1.351552,-0.002823,0.390794,-0.391677,-0.832949,-0.008044,0.373858,1.358684,0.003927,0.035887,0.759792,0.542057,6.469,3.8139
46.7008,0.030829,0.761896,0.536652,0.3128,0.4836,179.1363,0.365147,1.347332,-0.005758,0.3904,-0.390936,-0.833484,-0.007803,0.374535,1.354461,0.000991,0.032905,0.759205,0.537852,1.022,3.6039
46.8574,0.029097,0.761521,0.534189,0.293,0.4337,179.1875,0.365532,1.344809,-0.007508,0.390242,-0.391045,-0.833509,-0.007638,0.374923,1.351941,-0.000765,0.031129,0.758839,0.535343,-0.777,3.5576
47.0131,0.028523,0.761394,0.533373,0.2864,0.4171,179.2044,0.36567,1.344042,-0.00808,0.389915,-0.390877,-0.833742,-0.007488,0.375065,1.351172,-0.001342,0.03054,0.758731,0.534578,4.615,3.5503
