frame,x_m,y_m,z_m,qx,qy,qz,qw
204,1.180433750152588,2.0815775394439697,0.2342642992734909,0.46884968876838684,-0.08560307323932648,0.03167437016963959,0.8785492777824402
205,1.1780006885528564,2.092165231704712,0.24974112212657928,0.4752424359321594,-0.08493811637163162,0.03183813393115997,0.8751665949821472
206,1.1755621433258057,2.1024162769317627,0.2651909291744232,0.4816356301307678,-0.0847218707203865,0.03202291578054428,0.8716788291931152
207,1.1733609437942505,2.112422227859497,0.2808511257171631,0.48741599917411804,-0.08435872942209244,0.0322071798145771,0.8684883117675781
208,1.170473575592041,2.1247527599334717,0.30079951882362366,0.49482595920562744,-0.0873507708311081,0.03530801087617874,0.8638695478439331
209,1.1679534912109375,2.1344470977783203,0.3169012665748596,0.5020727515220642,-0.08439014852046967,0.03475299850106239,0.8599962592124939
210,1.1649309396743774,2.145707845687866,0.33669179677963257,0.5097243189811707,-0.0844278335571289,0.035198405385017395,0.8554612994194031
211,1.1621724367141724,2.156822919845581,0.35680100321769714,0.5175563097000122,-0.08593280613422394,0.038184620440006256,0.8504663109779358
212,1.1589231491088867,2.167973518371582,0.3779860734939575,0.5257512331008911,-0.08516811579465866,0.03952464088797569,0.845440685749054
213,1.1561588048934937,2.176518201828003,0.3948539197444916,0.5327507257461548,-0.08178538829088211,0.037858929485082626,0.8414598107337952
214,1.1530767679214478,2.1865501403808594,0.4157131314277649,0.5402123332023621,-0.08297630399465561,0.037988562136888504,0.8365659117698669
215,1.1503922939300537,2.1945064067840576,0.43272051215171814,0.5460787415504456,-0.0806657001376152,0.036951832473278046,0.8330219984054565
216,1.147184133529663,2.203986883163452,0.4540398418903351,0.5536117553710938,-0.08276103436946869,0.03826439008116722,0.8277684450149536
217,1.144826054573059,2.211012125015259,0.4707622826099396,0.5581702589988708,-0.08661945909261703,0.04162051901221275,0.8241423964500427
218,1.142086148262024,2.2182581424713135,0.4885229468345642,0.565021276473999,-0.08333448320627213,0.04017771780490875,0.8198732137680054
219,1.138655662536621,2.2267537117004395,0.510249674320221,0.5720720291137695,-0.0807158350944519,0.03910711407661438,0.8152846693992615
220,1.136076807975769,2.2330024242401123,0.5272692441940308,0.5778908133506775,-0.08301746100187302,0.04017891734838486,0.8108859658241272
221,1.1319892406463623,2.24235463142395,0.5540607571601868,0.5860843658447266,-0.08225595951080322,0.04078156128525734,0.8050317168235779
222,1.1293145418167114,2.2482666969299316,0.5719212889671326,0.5929991006851196,-0.08084084093570709,0.03957442566752434,0.8001567125320435
223,1.1258066892623901,2.255110740661621,0.5942949056625366,0.6002199053764343,-0.07918506115674973,0.03885954990983009,0.7949564456939697
224,1.122287392616272,2.2615816593170166,0.6168733239173889,0.6085973381996155,-0.07765962928533554,0.038980983197689056,0.7887070178985596
225,1.11982262134552,2.2663440704345703,0.6341471672058105,0.6135223507881165,-0.08070889860391617,0.04085588455200195,0.7844789624214172
226,1.1163444519042969,2.2721688747406006,0.6571184992790222,0.6206044554710388,-0.07872466742992401,0.04009862616658211,0.779130756855011
227,1.1134757995605469,2.276461124420166,0.6753897070884705,0.6254565715789795,-0.07924613356590271,0.04212072864174843,0.775080680847168
228,1.1106617450714111,2.2804620265960693,0.6935288906097412,0.6312302350997925,-0.07927080243825912,0.042603444308042526,0.7703567743301392
229,1.107283592224121,2.2849369049072266,0.7157251238822937,0.6384063363075256,-0.07659590989351273,0.04251131787896156,0.7646982073783875
230,1.1041606664657593,2.2887325286865234,0.7368855476379395,0.645704984664917,-0.07532013207674026,0.04226415604352951,0.758686900138855
231,1.1010284423828125,2.2920784950256348,0.7562640905380249,0.6517254114151001,-0.0768609344959259,0.04350995644927025,0.7532950639724731
232,1.0989084243774414,2.2943274974823,0.7707149386405945,0.6552349328994751,-0.07789406925439835,0.04412100464105606,0.750102162361145
233,1.0958921909332275,2.296985149383545,0.7894008159637451,0.6603309512138367,-0.07996640354394913,0.047317229211330414,0.7452043890953064
234,1.0927815437316895,2.299497127532959,0.8099056482315063,0.6657371520996094,-0.07686568051576614,0.044869471341371536,0.7408592700958252
235,1.0901871919631958,2.3012936115264893,0.8261211514472961,0.6723170876502991,-0.07459843903779984,0.044130366295576096,0.7351717352867126
236,1.087336778640747,2.303051233291626,0.844663143157959,0.6773694157600403,-0.07519757747650146,0.044725656509399414,0.7304216027259827
237,1.0860625505447388,2.303738832473755,0.852523148059845,0.6800014972686768,-0.07101920247077942,0.04262389987707138,0.7285173535346985
238,1.0836776494979858,2.3050029277801514,0.8689311146736145,0.6843169927597046,-0.07667381316423416,0.04627745971083641,0.7236642241477966
239,1.0821470022201538,2.3056726455688477,0.8786060214042664,0.6872048377990723,-0.0731927901506424,0.04450984299182892,0.7213953733444214
240,1.08101224899292,2.3060741424560547,0.8860100507736206,0.6886345744132996,-0.07473333925008774,0.046079233288764954,0.7197737097740173
241,1.0790084600448608,2.3067569732666016,0.8993516564369202,0.6917762160301208,-0.07400617748498917,0.04613153263926506,0.716826856136322
242,1.0773013830184937,2.3071250915527344,0.9089042544364929,0.6939522624015808,-0.0709381252527237,0.04493718966841698,0.7151075601577759
243,1.0759146213531494,2.3074634075164795,0.9176388382911682,0.6967906355857849,-0.0691695362329483,0.04378216341137886,0.7125878930091858
244,1.0746585130691528,2.30772066116333,0.9254874587059021,0.6983864307403564,-0.07035437226295471,0.04534396156668663,0.7108098864555359
245,1.0735994577407837,2.3078176975250244,0.932555615901947,0.7007977962493896,-0.07002441585063934,0.0452660508453846,0.7084702849388123
246,1.072771430015564,2.307943105697632,0.9374939799308777,0.7020328640937805,-0.06943519413471222,0.04514772817492485,0.7073121070861816
247,1.0719339847564697,2.308025598526001,0.9424827098846436,0.7036002278327942,-0.06859632581472397,0.04526655375957489,0.7058273553848267
248,1.071478009223938,2.3079833984375,0.9459279179573059,0.7044268250465393,-0.0697934627532959,0.04526723176240921,0.7048848271369934
249,1.0709224939346313,2.308096408843994,0.9493679404258728,0.704774022102356,-0.0689963847398758,0.04529091343283653,0.7046146988868713
250,1.0707124471664429,2.3080742359161377,0.9514837861061096,0.705935537815094,-0.06895460933446884,0.04580402001738548,0.7034218311309814
251,1.0704072713851929,2.3080713748931885,0.9530214071273804,0.7068300843238831,-0.06920291483402252,0.04576404020190239,0.7025011777877808
252,1.0702488422393799,2.308072805404663,0.9538469314575195,0.706739604473114,-0.06859402358531952,0.04628417640924454,0.7026178240776062
253,1.0702660083770752,2.3080554008483887,0.9537645578384399,0.7071498036384583,-0.06844434142112732,0.04620135575532913,0.7022250890731812
254,1.0702970027923584,2.3080356121063232,0.9533169269561768,0.7074095606803894,-0.0689566507935524,0.045918043702840805,0.7019318342208862
255,1.0702871084213257,2.308044672012329,0.9532496333122253,0.7072405219078064,-0.06912132352590561,0.04594692215323448,0.7020840644836426
256,1.0702588558197021,2.3080663681030273,0.9536411166191101,0.7068910002708435,-0.06854823976755142,0.046202126890420914,0.702475368976593
257,1.0702675580978394,2.30806827545166,0.9538148641586304,0.7071169018745422,-0.06851965188980103,0.04632721096277237,0.7022425532341003
258,1.0702874660491943,2.3080317974090576,0.9535028338432312,0.7072823643684387,-0.06851358711719513,0.046019136905670166,0.7020967602729797
259,1.0702705383300781,2.308037757873535,0.9532870650291443,0.7073588967323303,-0.06885060667991638,0.04589822515845299,0.7019945383071899
260,1.070268154144287,2.3080623149871826,0.95345538854599,0.707258403301239,-0.0688287615776062,0.04574926197528839,0.7021076679229736
261,1.0702722072601318,2.308053970336914,0.9536970257759094,0.7070818543434143,-0.06837262958288193,0.04605453833937645,0.7023100256919861
262,1.070284366607666,2.3080623149871826,0.9536683559417725,0.7071101069450378,-0.06841322779655457,0.04613585025072098,0.7022722959518433
263,1.0702664852142334,2.3080506324768066,0.9534030556678772,0.7074949145317078,-0.06889216601848602,0.045864205807447433,0.7018555998802185
264,1.0702706575393677,2.308053970336914,0.9533466696739197,0.7073274850845337,-0.06892919540405273,0.045825570821762085,0.7020232677459717
265,1.0702940225601196,2.308042049407959,0.9535609483718872,0.7070560455322266,-0.0684555396437645,0.04598470777273178,0.7023325562477112
266,1.07027268409729,2.3080568313598633,0.9536497592926025,0.7071853876113892,-0.06830106675624847,0.04594315588474274,0.70222008228302
267,1.0702719688415527,2.308044910430908,0.9535853862762451,0.7072452306747437,-0.06837888807058334,0.04589962214231491,0.7021551132202148
268,1.0703352689743042,2.308053493499756,0.953372061252594,0.7073184847831726,-0.06880345940589905,0.04568123072385788,0.7020540833473206
269,1.0702940225601196,2.3080437183380127,0.9534613490104675,0.7072209119796753,-0.06896603107452393,0.04593706130981445,0.702119767665863
270,1.0702812671661377,2.308044672012329,0.9536029100418091,0.7071520686149597,-0.06847483664751053,0.04595250263810158,0.7022361159324646
271,1.0702719688415527,2.3080575466156006,0.9535642266273499,0.7071810960769653,-0.06854092329740524,0.04596981778740883,0.7021993398666382
272,1.0702745914459229,2.308056354522705,0.9534561038017273,0.7072516679763794,-0.068549245595932,0.04578956961631775,0.702139139175415
273,1.0702946186065674,2.308040142059326,0.9534849524497986,0.7071771025657654,-0.06839553266763687,0.04590330645442009,0.7022219300270081
274,1.0702803134918213,2.308058023452759,0.9535540342330933,0.7071561813354492,-0.06861462444067001,0.04592394828796387,0.7022201418876648
275,1.0702630281448364,2.3080599308013916,0.953575074672699,0.7070889472961426,-0.06843387335538864,0.04605277255177498,0.7022970914840698
276,1.0702579021453857,2.3080642223358154,0.953481912612915,0.7073283791542053,-0.06879371404647827,0.04584670439362526,0.7020342350006104
277,1.070263385772705,2.3080668449401855,0.9534964561462402,0.7070882320404053,-0.06859301775693893,0.045967571437358856,0.7022878527641296
278,1.070268988609314,2.3080708980560303,0.9535727500915527,0.7070867419242859,-0.06856594979763031,0.046107757836580276,0.7022827863693237
279,1.0702804327011108,2.308056116104126,0.9535651206970215,0.7071248888969421,-0.0686042457818985,0.04615505039691925,0.7022375464439392
280,1.0702813863754272,2.308055877685547,0.95348060131073,0.7072784900665283,-0.06883737444877625,0.045941442251205444,0.7020741105079651
281,1.0702866315841675,2.308075189590454,0.9534947872161865,0.7073027491569519,-0.06876104325056076,0.04572771489620209,0.7020710110664368
282,1.070263147354126,2.308051347732544,0.9535419344902039,0.7073413133621216,-0.06871592253446579,0.04598052799701691,0.7020200490951538
283,1.0702697038650513,2.3080430030822754,0.9535331130027771,0.7073128819465637,-0.06862616539001465,0.04607013612985611,0.7020516395568848
284,1.0702677965164185,2.308044910430908,0.9534623026847839,0.7072792053222656,-0.06898348033428192,0.04602266475558281,0.7020537257194519
285,1.0702687501907349,2.308051347732544,0.9534769058227539,0.7072264552116394,-0.06902913749217987,0.046041280031204224,0.7021010518074036
286,1.0702745914459229,2.3080642223358154,0.9535179734230042,0.7072428464889526,-0.06895032525062561,0.046071529388427734,0.702090322971344
287,1.0702852010726929,2.3080813884735107,0.9535261392593384,0.7071185111999512,-0.06877818703651428,0.046145983040332794,0.7022275328636169
288,1.0702828168869019,2.308074951171875,0.9535048007965088,0.7072170376777649,-0.06873346120119095,0.04599256068468094,0.7021427750587463
289,1.0702683925628662,2.308044672012329,0.9534621834754944,0.7072680592536926,-0.06901810318231583,0.04590075835585594,0.7020694613456726
290,1.070276141166687,2.3080382347106934,0.9534872174263,0.7073215842247009,-0.06890720874071121,0.045983850955963135,0.702021062374115
291,1.0702773332595825,2.308051586151123,0.9534728527069092,0.7072144746780396,-0.06895167380571365,0.046002354472875595,0.7021234035491943
292,1.0702626705169678,2.3080568313598633,0.9534630179405212,0.7072441577911377,-0.06895452737808228,0.04592706263065338,0.7020981311798096
293,1.0702656507492065,2.308072805404663,0.953476071357727,0.7072280049324036,-0.06891637295484543,0.04585128277540207,0.7021231055259705
294,1.070270299911499,2.308058500289917,0.9534926414489746,0.7072405219078064,-0.06894009560346603,0.045962102711200714,0.7021008133888245
295,1.070278525352478,2.308048963546753,0.9534764289855957,0.7071890830993652,-0.06894832849502563,0.04586660861968994,0.7021581530570984
296,1.0702778100967407,2.3080456256866455,0.9534695744514465,0.7071603536605835,-0.06898271292448044,0.04587123170495033,0.7021833658218384
297,1.0702701807022095,2.308049201965332,0.9534817934036255,0.7072125673294067,-0.06884638220071793,0.04587463289499283,0.7021439671516418
298,1.0702766180038452,2.3080594539642334,0.9534950256347656,0.7072761654853821,-0.068946473300457,0.04592480510473251,0.7020668387413025
299,1.0702683925628662,2.3080666065216064,0.9534953236579895,0.7072587609291077,-0.06904423981904984,0.04588218405842781,0.7020774483680725
300,1.0702693462371826,2.308058261871338,0.9534863233566284,0.7073107957839966,-0.06890161335468292,0.045825276523828506,0.7020427584648132
301,1.0702890157699585,2.3080391883850098,0.9535154700279236,0.7070024609565735,-0.06862715631723404,0.0460444837808609,0.7023658752441406
302,1.0702826976776123,2.308030366897583,0.9535247683525085,0.7071000933647156,-0.0685896947979927,0.04597625508904457,0.7022756934165955
303,1.0702612400054932,2.3080546855926514,0.9534890651702881,0.7073241472244263,-0.06891735643148422,0.04599972069263458,0.7020163536071777
304,1.070265293121338,2.308063507080078,0.9534712433815002,0.7072151303291321,-0.06880452483892441,0.045847468078136444,0.7021471858024597
305,1.0702645778656006,2.30806565284729,0.9534758925437927,0.7071910500526428,-0.0688842386007309,0.04585280641913414,0.7021632790565491
306,1.0702791213989258,2.3080573081970215,0.9535117745399475,0.7070661783218384,-0.06852025538682938,0.04603823646903038,0.7023125290870667
307,1.070268988609314,2.308043956756592,0.9534807801246643,0.7072834372520447,-0.06894511729478836,0.04590081050992012,0.702061116695404
308,1.0702723264694214,2.308058261871338,0.9534635543823242,0.7072244882583618,-0.06903505325317383,0.04595722630620003,0.7021079659461975
309,1.0702875852584839,2.308060884475708,0.9535053372383118,0.707099437713623,-0.06851664930582047,0.046032972633838654,0.7022797465324402
310,1.0702836513519287,2.3080663681030273,0.9535096287727356,0.7070361375808716,-0.06863664835691452,0.04604248329997063,0.7023311257362366
311,1.0702751874923706,2.308077573776245,0.9534800052642822,0.7072774767875671,-0.06886448711156845,0.045791033655405045,0.7020822763442993
312,1.0702778100967407,2.3080649375915527,0.9534856081008911,0.7072271704673767,-0.06887300312519073,0.04588950797915459,0.702125608921051
313,1.0702588558197021,2.3080408573150635,0.9534872174263,0.7073432803153992,-0.06884940713644028,0.04592641815543175,0.7020085453987122
314,1.0702712535858154,2.30804181098938,0.9535012245178223,0.7071045637130737,-0.06842698901891708,0.04598004370927811,0.7022867798805237
315,1.0702725648880005,2.3080480098724365,0.9534728527069092,0.7074031233787537,-0.06883203983306885,0.045835819095373154,0.7019558548927307
316,1.0702978372573853,2.3080625534057617,0.9534987807273865,0.7071322202682495,-0.06844151020050049,0.04595194384455681,0.7022594213485718
317,1.0702763795852661,2.308051824569702,0.9534726142883301,0.7073167562484741,-0.0689326748251915,0.045904334634542465,0.7020285725593567
318,1.0702729225158691,2.3080520629882812,0.9534854888916016,0.7071451544761658,-0.06872488558292389,0.04603990167379379,0.702212929725647
319,1.0702885389328003,2.308046340942383,0.9534842371940613,0.7070621848106384,-0.06860645115375519,0.0461445115506649,0.7023011445999146
320,1.070282220840454,2.308084726333618,0.9535000324249268,0.7070178389549255,-0.06875962018966675,0.04603220149874687,0.7023381590843201
321,1.0702695846557617,2.3080694675445557,0.9534797072410583,0.7071878910064697,-0.06893904507160187,0.04589882865548134,0.7021581530570984
322,1.0702661275863647,2.30804705619812,0.9534884095191956,0.707317590713501,-0.06899172067642212,0.04601414501667023,0.7020148038864136
323,1.0702683925628662,2.308035135269165,0.9534784555435181,0.7071897387504578,-0.06882274150848389,0.04604656994342804,0.7021579742431641
324,1.0702682733535767,2.3080382347106934,0.9534787535667419,0.7072706818580627,-0.06876955181360245,0.045904699712991714,0.7020909786224365
325,1.070282220840454,2.308046579360962,0.9534821510314941,0.7070630192756653,-0.06872238218784332,0.046043865382671356,0.7022956013679504
326,1.0702913999557495,2.308056592941284,0.9534903764724731,0.7070007920265198,-0.06862469017505646,0.04604688286781311,0.7023676037788391
327,1.0702840089797974,2.3080523014068604,0.9534883499145508,0.707038938999176,-0.06866609305143356,0.045973680913448334,0.7023299336433411
328,1.0702753067016602,2.308037519454956,0.953464686870575,0.7072883248329163,-0.06892590969800949,0.045875243842601776,0.7020597457885742
329,1.070284128189087,2.3080358505249023,0.9534837007522583,0.7071296572685242,-0.0685725063085556,0.0460953563451767,0.7022397518157959
330,1.070281982421875,2.3080530166625977,0.9534643888473511,0.7071688175201416,-0.06899406015872955,0.04595165699720383,0.7021684646606445
331,1.0702884197235107,2.30806040763855,0.9534928798675537,0.7069197297096252,-0.06873352080583572,0.04614769294857979,0.7024319171905518
332,1.0702723264694214,2.308069944381714,0.9534671306610107,0.707105815410614,-0.06922024488449097,0.04609765484929085,0.7022001147270203
333,1.0702800750732422,2.30806040763855,0.9534614086151123,0.7070697546005249,-0.06913337111473083,0.046042609959840775,0.7022485733032227
334,1.0702807903289795,2.308056354522705,0.9534559845924377,0.7070848941802979,-0.06905670464038849,0.04594111442565918,0.7022475004196167
335,1.0702838897705078,2.3080594539642334,0.9534768462181091,0.7070150375366211,-0.06875748187303543,0.04601917415857315,0.7023420929908752
336,1.0702629089355469,2.3080549240112305,0.9534728527069092,0.7072520852088928,-0.06898905336856842,0.04595455899834633,0.7020848989486694
337,1.0702661275863647,2.3080642223358154,0.9534791707992554,0.7071862816810608,-0.06912555545568466,0.046109650284051895,0.7021276354789734
338,1.070277452468872,2.3080739974975586,0.9534995555877686,0.707081139087677,-0.06884186714887619,0.0460389070212841,0.7022659778594971
339,1.070268988609314,2.3080508708953857,0.953464686870575,0.7072716951370239,-0.06904555857181549,0.045900072902441025,0.7020632028579712
340,1.0702693462371826,2.3080410957336426,0.9534516334533691,0.7072064280509949,-0.06886406987905502,0.04600114747881889,0.7021400928497314
341,1.0702588558197021,2.308056116104126,0.953456699848175,0.7071887254714966,-0.06916938722133636,0.04618927463889122,0.7021155953407288
342,1.0702602863311768,2.308068037033081,0.9534372687339783,0.70709627866745,-0.0692158192396164,0.0461646243929863,0.7022057771682739
343,1.0702544450759888,2.308061361312866,0.9534765481948853,0.7073215842247009,-0.06898463517427444,0.04601481184363365,0.7020114064216614
344,1.0702661275863647,2.308046340942383,0.9534658193588257,0.7073008418083191,-0.06895400583744049,0.045886266976594925,0.7020437121391296
345,1.0702803134918213,2.308063507080078,0.9534967541694641,0.7070938944816589,-0.06864291429519653,0.04599138721823692,0.7022757530212402
346,1.0702787637710571,2.3080575466156006,0.9534679055213928,0.7071722745895386,-0.06890855729579926,0.04590058699250221,0.7021767497062683
347,1.0702776908874512,2.308069944381714,0.953462541103363,0.7071778774261475,-0.06899841129779816,0.04592789337038994,0.7021604776382446
348,1.0702807903289795,2.3080544471740723,0.9534952640533447,0.7071097493171692,-0.06855609267950058,0.046046122908592224,0.702264666557312
349,1.070274829864502,2.308058023452759,0.9534702897071838,0.7072036862373352,-0.06891649961471558,0.04590010643005371,0.7021443247795105
350,1.070269227027893,2.308061361312866,0.9534808397293091,0.7072511315345764,-0.06885045766830444,0.045877452939748764,0.7021045088768005
351,1.0702792406082153,2.3080742359161377,0.953492283821106,0.7070406079292297,-0.06863509863615036,0.045941393822431564,0.702333390712738
352,1.0702749490737915,2.308056354522705,0.9534784555435181,0.7070147395133972,-0.06866292655467987,0.046092938631772995,0.7023468017578125
353,1.0702769756317139,2.3080642223358154,0.9534794688224792,0.7068648934364319,-0.06882893294095993,0.04622163623571396,0.7024728655815125
354,1.0702756643295288,2.308073043823242,0.9534807801246643,0.7068700194358826,-0.06885088235139847,0.04625635966658592,0.7024633288383484
355,1.0702682733535767,2.308063507080078,0.9534823298454285,0.7070940136909485,-0.06891089677810669,0.046124935150146484,0.7022405862808228
356,1.0702613592147827,2.30804443359375,0.9534419178962708,0.7071976065635681,-0.06910675764083862,0.046045027673244476,0.7021222710609436
357,1.0702829360961914,2.308027982711792,0.9534430503845215,0.7072087526321411,-0.06884857267141342,0.04591907933354378,0.7021446824073792
358,1.0702847242355347,2.308048725128174,0.9534396529197693,0.7071919441223145,-0.06908348947763443,0.045883189886808395,0.7021408081054688
359,1.070285677909851,2.3080644607543945,0.9534592032432556,0.7071428894996643,-0.06906278431415558,0.045931823551654816,0.7021890878677368
360,1.0702890157699585,2.3080530166625977,0.9534663558006287,0.7071452736854553,-0.0689561665058136,0.04602218046784401,0.7021912336349487
361,1.0702937841415405,2.308053970336914,0.9534828066825867,0.7070125341415405,-0.06865629553794861,0.046237070113420486,0.7023401856422424
362,1.0702955722808838,2.3080596923828125,0.9534830451011658,0.7070082426071167,-0.06861384958028793,0.04607605189085007,0.7023591995239258
363,1.0702751874923706,2.3080508708953857,0.9534900188446045,0.7072795033454895,-0.06872740387916565,0.046040602028369904,0.7020772695541382
364,1.0702645778656006,2.308051586151123,0.9534757137298584,0.7073951363563538,-0.06892888993024826,0.04602846875786781,0.7019418478012085
365,1.0702872276306152,2.3080523014068604,0.9534886479377747,0.7071535587310791,-0.06863361597061157,0.04612979292869568,0.7022075653076172
366,1.0702794790267944,2.308060884475708,0.9534609317779541,0.7072476148605347,-0.06891144067049026,0.04594942182302475,0.7020974159240723
367,1.0702673196792603,2.3080527782440186,0.9534627199172974,0.7073598504066467,-0.06891103833913803,0.04592762514948845,0.7019858360290527
368,1.0702588558197021,2.3080382347106934,0.9534526467323303,0.7073392271995544,-0.06891924142837524,0.04589475318789482,0.7020078897476196
369,1.0702728033065796,2.3080403804779053,0.9534785747528076,0.7071285843849182,-0.06850128620862961,0.0460381805896759,0.7022516131401062
370,1.0702672004699707,2.308044672012329,0.9534432291984558,0.7073644399642944,-0.06894874572753906,0.045867837965488434,0.7019813656806946
371,1.0702869892120361,2.308056354522705,0.9534709453582764,0.7070906758308411,-0.06859549880027771,0.0460115447640419,0.7022822499275208
372,1.0702848434448242,2.3080670833587646,0.9534723162651062,0.707121729850769,-0.06867456436157227,0.045952364802360535,0.7022472023963928
373,1.0702532529830933,2.3080501556396484,0.953467607498169,0.7073216438293457,-0.06902512162923813,0.045986589044332504,0.7020091414451599
374,1.0702643394470215,2.3080387115478516,0.9535039663314819,0.7071687579154968,-0.06870581209659576,0.04616280645132065,0.7021830081939697
375,1.0702615976333618,2.3080368041992188,0.9534544944763184,0.7072883248329163,-0.0690494179725647,0.0459611751139164,0.7020420432090759
376,1.0702600479125977,2.3080453872680664,0.9534620046615601,0.7073087096214294,-0.06902340054512024,0.046016547828912735,0.7020204067230225
377,1.0702744722366333,2.308053970336914,0.9534599184989929,0.7072712779045105,-0.06901367753744125,0.0459684282541275,0.7020623087882996
378,1.0702754259109497,2.3080532550811768,0.9534615874290466,0.7073110938072205,-0.0690092071890831,0.04594951122999191,0.7020237445831299
379,1.0702768564224243,2.308048963546753,0.9534886479377747,0.7071199417114258,-0.06866983324289322,0.046112310141325,0.702238917350769
380,1.0702604055404663,2.308042049407959,0.9534538388252258,0.7072556018829346,-0.06895875185728073,0.04597108066082001,0.7020832896232605
381,1.0702729225158691,2.308039903640747,0.953458845615387,0.7073063254356384,-0.06899769604206085,0.04599606618285179,0.7020266652107239
382,1.0702816247940063,2.308041572570801,0.9534509778022766,0.707210123538971,-0.06888210773468018,0.04592312499880791,0.7021397352218628
383,1.070278286933899,2.308044910430908,0.9534366726875305,0.707141101360321,-0.06894107908010483,0.045925140380859375,0.7022033333778381
384,1.0702756643295288,2.308053493499756,0.9534499645233154,0.707251250743866,-0.06891672313213348,0.04598366841673851,0.7020909190177917
385,1.0702725648880005,2.3080475330352783,0.9534546136856079,0.7072582840919495,-0.06888492405414581,0.04591521993279457,0.7020914554595947
386,1.0702751874923706,2.30804181098938,0.9534454941749573,0.7072579860687256,-0.06888580322265625,0.04586729779839516,0.7020947933197021
387,1.070275902748108,2.3080458641052246,0.9534370303153992,0.7071626782417297,-0.06886285543441772,0.04588339477777481,0.7021920084953308
388,1.0702810287475586,2.308044672012329,0.953438937664032,0.7072089314460754,-0.06880393624305725,0.04578840360045433,0.7021574378013611
389,1.070281744003296,2.3080477714538574,0.9534522294998169,0.7072341442108154,-0.06886301189661026,0.04590381681919098,0.7021187543869019
390,1.0702849626541138,2.3080575466156006,0.9534812569618225,0.7071800827980042,-0.0686749815940857,0.045934807509183884,0.702189564704895
391,1.0702621936798096,2.308051347732544,0.9534724354743958,0.7073151469230652,-0.06887810677289963,0.045940421521663666,0.7020332217216492
392,1.070271372795105,2.308053731918335,0.9534687995910645,0.7070825695991516,-0.06869097054004669,0.04596173018217087,0.7022843360900879
393,1.0702712535858154,2.308037042617798,0.9534355998039246,0.7071747183799744,-0.06885766237974167,0.04588673636317253,0.7021802067756653
394,1.0702810287475586,2.308051586151123,0.9534366726875305,0.7070916295051575,-0.06889262050390244,0.045868758112192154,0.7022616267204285
395,1.0702705383300781,2.308051109313965,0.9534502625465393,0.7071388363838196,-0.0688081681728363,0.045860350131988525,0.7022228240966797
396,1.070259690284729,2.3080642223358154,0.9534441828727722,0.7071830630302429,-0.06872408837080002,0.04588043689727783,0.7021852135658264
397,1.0702663660049438,2.30806827545166,0.9534532427787781,0.7072394490242004,-0.06877309828996658,0.045816611498594284,0.7021278738975525
398,1.0702731609344482,2.308056354522705,0.9534485936164856,0.7072422504425049,-0.06876388937234879,0.04581864923238754,0.7021257281303406
399,1.070272445678711,2.3080427646636963,0.9534482955932617,0.7072561383247375,-0.06882431358098984,0.04581789672374725,0.7021058797836304
400,1.0702807903289795,2.308051109313965,0.953455924987793,0.7072749137878418,-0.06889892369508743,0.04578500613570213,0.7020817995071411
401,1.070282220840454,2.308053493499756,0.9534469246864319,0.7072589993476868,-0.06902553886175156,0.04592214524745941,0.7020764946937561
402,1.0702929496765137,2.3080718517303467,0.9534898400306702,0.7072219848632812,-0.06871991604566574,0.04588213190436363,0.7021464109420776
403,1.0702944993972778,2.308055877685547,0.9534973502159119,0.7072212100028992,-0.06837799400091171,0.045920152217149734,0.7021780610084534
404,1.070300817489624,2.308039665222168,0.9534662961959839,0.7071695327758789,-0.06855900585651398,0.04600577428936958,0.7022067904472351
405,1.0703024864196777,2.308041572570801,0.9534655809402466,0.7071220278739929,-0.06863730400800705,0.04595832899212837,0.7022501230239868
406,1.07027268409729,2.308034658432007,0.9534415006637573,0.7072190046310425,-0.068986676633358,0.04602736979722977,0.7021137475967407
407,1.0702821016311646,2.308058738708496,0.9534352421760559,0.7071322202682495,-0.06907899677753448,0.04605572298169136,0.7021902203559875
408,1.070283055305481,2.308051347732544,0.9534342885017395,0.7073104977607727,-0.06889542937278748,0.045891571789979935,0.702039361000061
409,1.0702894926071167,2.308058500289917,0.9534298777580261,0.707291841506958,-0.06883068382740021,0.045801907777786255,0.702070415019989
410,1.070289134979248,2.308053493499756,0.953432559967041,0.7071587443351746,-0.06902416795492172,0.045921336859464645,0.7021776437759399
411,1.0702834129333496,2.308041572570801,0.9534339308738708,0.7071970701217651,-0.06912137567996979,0.04599883407354355,0.7021244764328003
412,1.070289134979248,2.308037757873535,0.9534822702407837,0.7069830894470215,-0.06864704191684723,0.04615262523293495,0.7023762464523315
413,1.0702862739562988,2.3080527782440186,0.9534745812416077,0.7071544528007507,-0.06876569986343384,0.04600236192345619,0.7022020220756531
414,1.070278286933899,2.3080549240112305,0.9534362554550171,0.707179605960846,-0.06891021877527237,0.045968957245349884,0.7021646499633789
415,1.0702838897705078,2.308046340942383,0.9534269571304321,0.7072741985321045,-0.06895390152931213,0.045909855514764786,0.7020689845085144
416,1.0702848434448242,2.3080410957336426,0.9534270167350769,0.7072275280952454,-0.06901168078184128,0.04590694233775139,0.7021105289459229
417,1.0702828168869019,2.3080382347106934,0.9534389972686768,0.7071684002876282,-0.06906671077013016,0.045962437987327576,0.7021610140800476
418,1.0702711343765259,2.3080477714538574,0.9534463286399841,0.7071805000305176,-0.06902849674224854,0.045990876853466034,0.7021507024765015
