iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
36,add_node,random,28,38,0.11646279999968101,,,True,False,,,,best_parent=7,0.5893513428907293,"[1.622028, -0.073492, 0.355756, -0.349823, -0.064148, 0.523499, 0.111824, 0.1831]","[3.035209, 0.154007, -0.677769, -1.331174, -0.200786, -0.01006, -0.550068, 0.676271]","[1.248077, 0.115921, -2.715675, -2.884636, -2.597433, -0.413151, -2.708768, 2.741264]"
37,add_node,goal_bias,32,39,0.11788220000016736,,,True,False,,,,best_parent=32,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]"
37,connect_goal,,32,39,0.11827059999995981,,,True,False,,,,periodic_goal_connected,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]",
38,add_node,random,37,40,0.12176579999959358,,,True,False,,,,best_parent=27,0.6500494971891251,"[3.037827, 0.075484, -0.487964, -0.982334, 0.112607, -0.236068, -0.096849, 0.472102]","[3.264174, 0.203736, -0.928379, -1.162138, -0.405447, -0.110185, -0.33161, 0.738575]","[5.185287, 0.620981, -3.031117, 0.256154, -2.122642, -0.950278, 1.501347, 1.261336]"
39,add_node,random,26,41,0.13015850000010687,,,True,False,,,,best_parent=0,0.3204768743290673,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.111925, 0.008017, 0.082887, 0.175246, -0.24121, 0.255677, 0.623195, 0.825755]","[3.016031, 0.72887, -1.788281, 2.96657, -2.089961, -0.586944, 1.371844, 2.231225]"
40,add_node,random,33,42,0.13615309999931924,,,True,False,,,,best_parent=10,0.6099784838716621,"[2.369656, -0.120825, 0.021905, -0.685747, 0.459794, -0.207955, 0.265756, 0.22911]","[3.323707, -0.06029, -0.717161, -0.850163, 0.828983, 0.065041, 0.70115, -0.912878]","[2.608151, -0.38225, -1.961501, -0.978217, 0.429268, -0.015394, 0.704337, -2.925534]"
40,connect_goal,,32,42,0.1367595000001529,,,True,False,,,,periodic_goal_connected,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]",
41,add_node,random,41,43,0.14114840000002005,,,True,False,,,,best_parent=10,0.6506003078754261,"[2.369656, -0.120825, 0.021905, -0.685747, 0.459794, -0.207955, 0.265756, 0.22911]","[3.451918, -0.072449, -0.802616, -0.76663, 0.503765, -0.048101, 0.925172, -1.152724]","[4.467439, -0.168754, -1.479479, -0.104988, -2.072174, -0.94426, 2.699571, -3.052458]"
42,add_node,goal_bias,32,44,0.14259379999930388,,,True,False,,,,best_parent=32,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]"
42,connect_goal,,32,44,0.14303709999967396,,,True,False,,,,periodic_goal_connected,0.7889823157888557,"[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]","[2.811741, -1.0, -0.734668, -0.874207, -1.691779, 0.355744, 1.078413, 1.002564]",
43,add_node,random,40,45,0.15010949999941658,,,True,False,,,,best_parent=0,0.3385970324267542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.152958, 0.10577, 0.371054, 0.113582, -0.376502, 0.114723, 0.784956, 0.74864]","[2.44229, 0.79504, 2.402974, -0.32122, -1.33047, -0.879166, 1.925559, 0.204894]"
44,add_node,random,14,46,0.15657409999948868,,,True,False,,,,best_parent=3,0.4126367566792754,"[0.989285, -0.112955, 0.122688, -0.179864, -0.358929, 0.22171, -0.064403, -0.078803]","[1.801651, -0.345796, -0.521617, -0.315011, -0.982754, 0.920246, 0.482619, -0.135459]","[2.151278, 0.093454, -1.608413, 0.029325, -2.228115, 2.998516, 2.026501, -2.64492]"
