iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,reason,cost,from_q,to_q,sample_q
130,choose_parent,goal_bias,76,127,False,True,"[[""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.941491, -0.209, -1.116805, 1.129614, 0.791853, -0.299577, -0.392623, 0.775905]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]"
130,choose_parent,goal_bias,85,127,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.59929, 0.387992, -0.186778, 0.843017, 0.042764, 0.884547, 1.56158, -1.492963]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]"
130,choose_parent,goal_bias,91,127,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.216528, -0.234334, -1.25361, 1.233989, 0.601884, -0.035443, -0.156378, 0.859569]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]"
130,choose_parent,goal_bias,110,127,False,True,"[[""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.837226, -0.045345, -0.994858, 1.0008, 0.832527, -0.447626, -0.587529, 0.377766]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]"
130,choose_parent,goal_bias,119,127,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.91721, 0.036328, -0.874765, 1.039739, 0.802367, -0.707177, -0.663028, 0.073333]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]"
130,add_node,goal_bias,86,128,True,False,,best_parent=86,0.5961274450006545,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]"
131,add_node,random,82,129,True,False,,best_parent=0,0.5346430542117788,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.691682, 0.567199, 0.518684, -0.406383, -0.752653, 0.155722, 2.098346, -0.929951]","[2.482509, 0.726519, 1.707674, -3.079733, -2.558544, -2.191829, 2.347844, 0.787857]"
132,add_node,random,120,130,True,False,,best_parent=0,0.8349092970554965,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.507363, 0.058763, 1.344631, -1.536348, 1.705937, 0.992119, 0.300663, -0.370368]","[7.02321, 0.400356, 3.005174, -2.318826, 2.203487, 0.821608, 0.217355, -0.289271]"
133,choose_parent,random,30,130,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.037004, -0.222545, -0.432788, 1.282314, -0.133694, -0.266785, -0.452341, 0.499189]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
133,choose_parent,random,40,130,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.432938, -0.141406, -0.618826, 1.261082, -0.061214, -0.277699, -0.462711, 0.28035]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
133,choose_parent,random,64,130,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.662974, -0.100577, -0.79574, 1.21305, 0.23768, -0.368062, -0.641688, 0.478818]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
133,choose_parent,random,66,130,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.642724, -0.115907, -1.070585, 1.067575, 0.574755, -0.275868, -0.594135, 0.648366]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
133,choose_parent,random,76,130,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.941491, -0.209, -1.116805, 1.129614, 0.791853, -0.299577, -0.392623, 0.775905]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
133,choose_parent,random,91,130,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.216528, -0.234334, -1.25361, 1.233989, 0.601884, -0.035443, -0.156378, 0.859569]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
133,choose_parent,random,110,130,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.837226, -0.045345, -0.994858, 1.0008, 0.832527, -0.447626, -0.587529, 0.377766]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
133,choose_parent,random,119,130,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.91721, 0.036328, -0.874765, 1.039739, 0.802367, -0.707177, -0.663028, 0.073333]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
133,add_node,random,109,131,True,False,,best_parent=0,0.5272055965311363,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[3.194718, 0.635175, 1.657932, -0.704959, 2.475813, 1.179282, 1.810298, 1.892327]"
134,choose_parent,random,57,131,False,True,"[[""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.298564, -0.32351, 0.062915, 1.298797, -0.14558, -0.291853, -0.736678, 0.139606]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,65,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.430434, 0.439366, 0.055899, 0.73061, 0.063316, 0.581793, 1.592791, -1.28372]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,72,131,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.349141, -0.349717, 0.08352, 1.22248, 0.116864, -0.576239, -1.031758, 0.170338]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,84,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.205177, 0.669602, -0.118269, 0.444134, 0.238012, 0.042484, 2.032594, -0.076564]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,85,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.59929, 0.387992, -0.186778, 0.843017, 0.042764, 0.884547, 1.56158, -1.492963]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,86,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,89,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.63826, 0.749911, -0.294981, 0.447457, 0.326853, -0.249963, 2.133346, 0.112423]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,90,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.947395, 0.436941, -0.404403, 0.949326, -0.22329, 0.965052, 1.652534, -1.582444]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,100,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,101,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,109,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.542219, 0.596291, 0.97469, 0.220745, 0.727605, 0.419229, 0.539983, -0.188292]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,111,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.056828, 0.481775, -0.274561, 1.048007, -0.54688, 1.004039, 1.473653, -1.337101]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,117,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,121,131,False,True,"[[""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.595916, 0.04592, 0.80155, 0.834034, -0.1335, 0.532403, -0.275331, 0.077468]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,126,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,127,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,choose_parent,random,130,131,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.640242, 0.602133, 1.077331, 0.08168, 0.990232, 0.533409, 0.730817, 0.124271]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
134,add_node,random,91,132,True,False,,best_parent=0,0.7635425411882377,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.283263, -0.303547, -1.283212, 1.025687, 0.759958, 0.182431, -0.424132, 0.97766]","[5.763182, -0.80129, -1.49609, -0.472308, 1.896737, 1.749259, -2.349676, 1.826906]"
135,choose_parent,random,30,132,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.037004, -0.222545, -0.432788, 1.282314, -0.133694, -0.266785, -0.452341, 0.499189]","[4.603795, -0.351736, 0.083463, 1.387542, -0.361994, -0.038563, -0.936459, -0.023106]","[7.889083, -0.655546, 0.304622, 2.342721, -2.691316, 2.687671, -3.086755, -1.774416]"
135,choose_parent,random,85,132,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.59929, 0.387992, -0.186778, 0.843017, 0.042764, 0.884547, 1.56158, -1.492963]","[4.603795, -0.351736, 0.083463, 1.387542, -0.361994, -0.038563, -0.936459, -0.023106]","[7.889083, -0.655546, 0.304622, 2.342721, -2.691316, 2.687671, -3.086755, -1.774416]"
135,add_node,random,57,133,True,False,,best_parent=0,0.6671891012053924,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.603795, -0.351736, 0.083463, 1.387542, -0.361994, -0.038563, -0.936459, -0.023106]","[7.889083, -0.655546, 0.304622, 2.342721, -2.691316, 2.687671, -3.086755, -1.774416]"
136,choose_parent,random,0,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,1,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.107913, -0.037266, -0.081284, 0.083153, 0.292796, 0.072321, 0.242152, 0.261218]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,2,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.165429, -0.023774, 0.329374, 0.059396, 0.019607, 0.090219, 0.164627, -0.286178]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,3,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.597655, -0.021485, 0.199849, 0.234177, 0.188201, 0.185902, 0.007184, -0.443042]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,4,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.019537, -0.069769, 0.008463, 0.072331, 0.061366, 0.091146, 0.067122, -0.602622]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,7,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.260239, -0.163541, 0.165548, -0.061919, 0.220919, 0.038585, 0.307285, -0.625]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,24,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.645955, 0.320923, -0.198655, 0.166032, -0.011004, 0.034485, 1.164457, -0.347133]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,27,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.673035, 0.275029, -0.311406, 0.392861, -0.257613, -0.239874, 1.340003, -0.357472]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,28,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.835708, 0.432531, -0.178723, 0.264131, 0.04741, 0.032711, 1.462807, -0.280874]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,35,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.612629, 0.440091, -0.23296, 0.070124, -0.151366, 0.109568, 1.687994, -0.57016]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,36,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.405773, 0.430372, -0.195739, 0.067181, -0.239999, 0.401431, 1.856914, -0.888699]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,37,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.493219, 0.496664, 0.116314, -0.125658, -0.270224, 0.608687, 1.967528, -1.005219]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,42,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.441449, 0.453031, -0.231573, 0.397789, -0.085968, 0.56701, 1.713058, -1.141912]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,43,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.792627, -0.303621, 0.473239, 0.087734, -0.229249, 0.570327, 0.26507, -0.384911]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,47,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.78668, 0.48778, -0.09177, 0.191948, 0.359388, 0.089452, 1.338359, 0.022412]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,48,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.209716, 0.536032, 0.184146, 0.217537, 0.328539, 0.06649, 1.145656, 0.053439]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,56,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.467175, -0.126544, 0.373261, -0.3285, 0.079597, -0.226148, -0.218966, 1.110648]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,57,133,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.298564, -0.32351, 0.062915, 1.298797, -0.14558, -0.291853, -0.736678, 0.139606]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,59,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.995929, 0.578691, -0.10502, 0.318041, 0.2987, 0.065968, 1.685476, -0.027076]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,65,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.430434, 0.439366, 0.055899, 0.73061, 0.063316, 0.581793, 1.592791, -1.28372]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,67,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.608444, -0.04423, 0.546694, 0.478579, 0.049353, 0.190753, -0.191681, -0.351677]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,69,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.642999, -0.026018, 0.573438, -0.41854, 0.085211, -0.197917, -0.455714, 1.278516]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,72,133,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.349141, -0.349717, 0.08352, 1.22248, 0.116864, -0.576239, -1.031758, 0.170338]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,74,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.348454, -0.170852, 0.298349, 0.212561, 0.450043, -0.063653, 0.500972, -0.856343]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,77,133,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.417347, -0.247086, 0.146042, 1.070432, 0.150023, -0.445706, -1.30756, 0.014192]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,78,133,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[0.686571, -0.047541, 0.652444, 0.815615, -0.164848, 0.218997, -0.151247, -0.077179]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
136,choose_parent,random,82,133,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.604963, 0.549729, 0.388305, -0.113236, -0.554628, 0.413144, 2.070987, -1.118317]","[4.413567, -0.068718, -0.979039, 1.331821, 0.697019, -0.219033, -0.562183, 0.964372]","[2.995415, 0.223314, -0.412502, 2.967129, 1.453659, 0.132688, -0.36444, 2.919991]"
