iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,new_node_collision_count,random_new_node_collision_count,rewire_collision_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
1609,add_node,random,1484,1530,29.727235300000757,,,81,81,0,True,False,,,,best_parent=348,0.6648102137601155,"[0.901837, 0.402612, -0.994563, 1.228452, 0.580051, 0.787964, -0.240303, -1.492836]","[1.372535, 0.463083, -1.691159, 0.942731, 0.514857, 1.288199, -0.671428, -1.875912]","[0.7942, 0.142795, -2.884887, 1.786488, -0.476617, 2.704537, -1.001424, -2.394393]"
1610,add_node,random,786,1531,29.74567780000507,,,81,81,0,True,False,,,,best_parent=365,0.7366658488469287,"[0.92243, -0.159832, -0.582111, -1.392774, -0.627228, -0.639668, 1.291618, 1.161044]","[0.611877, -0.338004, -0.987565, -1.520618, -1.487366, -0.610793, 2.187618, 0.760544]","[0.359335, -0.468555, -1.885076, -2.365405, -2.071102, -2.031615, 2.966685, 0.849786]"
1610,connect_goal,,65,1531,29.764627800002927,,,81,81,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1611,add_node,random,1235,1532,29.79220030000579,,,81,81,0,True,False,,,,best_parent=637,1.215132697258091,"[4.36864, -0.216947, 1.27395, 1.160997, -1.25194, -2.111751, 0.755817, -0.385564]","[5.538117, -0.355042, 1.562249, 1.241719, -1.270593, -2.305181, -0.60788, -0.671154]","[7.676212, -0.026377, 2.387689, 1.253262, -0.832144, -2.713763, -2.730795, -1.994433]"
1612,add_node,goal_bias,69,1533,29.83653530000447,,,81,81,0,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
1612,connect_goal,,65,1533,29.854579900005774,,,81,81,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1613,add_node,random,1032,1534,29.868834600005357,,,81,81,0,True,False,,,,best_parent=147,0.661033490002553,"[1.376922, 0.40245, 0.5724, -0.209328, -0.779291, -0.484817, -0.493789, -0.249933]","[1.078877, 0.577972, 1.57159, -0.294088, -1.391122, -1.125257, -0.079384, -1.657]","[1.913901, 0.77601, 2.278364, -0.455713, -2.62248, -0.135523, 1.784527, -1.958961]"
1614,add_node,goal_bias,69,1535,29.919057000006433,,,81,81,0,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
1614,connect_goal,,65,1535,29.95693270000629,,,81,81,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1615,add_node,random,420,1536,29.970693800001754,,,81,81,0,True,False,,,,best_parent=34,0.5765479065528308,"[1.293922, 0.278775, 0.122588, -0.119086, -0.41514, -0.612757, -0.058325, 0.138203]","[1.277184, 0.338703, -1.213738, -0.255542, -1.111676, -1.689133, 0.577566, -0.471319]","[0.626108, 0.366799, -1.36381, 0.62979, -0.731205, -3.073345, 0.538398, -1.031216]"
1616,add_node,random,874,1537,29.985798300003808,,,81,81,0,True,False,,,,best_parent=874,1.4303643382666067,"[4.230047, 0.161398, -1.121174, 1.314788, -1.454302, 1.16597, -1.47824, 1.810669]","[4.358214, 0.06294, -1.428677, 1.333811, -1.510884, 1.257949, -1.52417, 2.004977]","[4.867953, -0.328644, -2.651664, 1.40947, -1.735916, 1.623764, -1.706839, 2.777772]"
1617,add_node,random,1121,1538,30.010296400003426,,,81,81,0,True,False,,,,best_parent=97,0.6824880019207811,"[1.114534, -0.035566, -0.360596, -1.191384, -0.045767, -0.359082, 0.802197, 1.242603]","[1.339226, -0.168144, -1.242347, -1.474586, -1.129778, 0.555413, 1.838159, 1.853015]","[3.423609, -0.488239, -2.797219, -1.625367, -2.149227, 1.856146, 1.907792, 3.068878]"
1618,add_node,goal_bias,69,1539,30.03445570000622,,,81,81,0,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
1618,connect_goal,,65,1539,30.08536780000577,,,81,81,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1619,add_node,random,1536,1540,30.109359200003382,,,81,81,0,True,False,,,,best_parent=605,1.4587098998568309,"[4.523172, 0.051485, -1.062069, 0.721285, -1.015008, 0.411648, -1.766854, 1.659518]","[4.44852, -0.075683, -1.610502, 1.336154, -1.477012, 1.262517, -1.457955, 2.143424]","[5.044061, -0.989861, -2.809584, 1.351606, -1.253641, 1.292643, -1.021289, 3.056441]"
1620,add_node,random,778,1541,30.126804700004868,,,81,81,0,True,False,,,,best_parent=214,0.5996723109049491,"[1.30842, -0.246397, -0.218395, 0.936515, 0.971673, -0.795252, 0.621507, -0.116394]","[2.215601, -0.300373, -0.310245, 0.857391, 2.041362, -1.571633, 1.178621, -0.262445]","[3.275206, -0.297911, 0.347164, 0.996267, 2.86779, -2.664325, 1.081998, -1.685928]"
1620,connect_goal,,65,1541,30.173668800001906,,,81,81,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1621,extend,random,1449,1541,30.1926711000051,0.00019189999875379726,0.00019189999875379726,82,82,0,False,True,"[[""rt_link_linear_track_0"", ""rt_link4_0""]]","[1.501221, -0.53582, -0.706337, 1.79171, 0.648746, -1.002144, -1.963554, 0.938673]",0.3333333333333333,extend_edge_collision,,"[1.486168, -0.506701, -0.627268, 1.751731, 0.736185, -0.976793, -1.973191, 0.996207]","[1.531328, -0.594059, -0.864475, 1.87167, 0.473868, -1.052846, -1.94428, 0.823603]","[1.727159, -0.972867, -1.893072, 2.39176, -0.663616, -1.382637, -1.818914, 0.075144]"
1622,choose_parent,random,22,1541,30.20018570000684,0.0006917999999132007,0.0006917999999132007,82,82,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[0.361516, 0.202018, -0.477796, 0.935442, 0.173373, 0.548712, -0.039699, -1.171863]",0.5454545454545454,parent_edge_collision,,"[0.070855, 0.071154, -0.071544, 0.68223, 0.291515, 0.171469, 0.132364, -0.576877]","[0.603735, 0.311073, -0.816339, 1.146453, 0.074921, 0.863082, -0.183084, -1.667684]","[0.352094, 0.098047, 0.01355, 1.050374, -0.951281, 0.867044, -1.341609, -2.932746]"
1622,choose_parent,random,63,1541,30.200931200000923,0.0006998000026214868,0.0006998000026214868,82,82,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[0.418425, 0.25101, -0.538977, 0.973701, 0.279196, 0.614343, 0.047989, -1.229141]",0.5714285714285714,parent_edge_collision,,"[0.171346, 0.170927, -0.16916, 0.743365, 0.551563, 0.282691, 0.356087, -0.644417]","[0.603735, 0.311073, -0.816339, 1.146453, 0.074921, 0.863082, -0.183084, -1.667684]","[0.352094, 0.098047, 0.01355, 1.050374, -0.951281, 0.867044, -1.341609, -2.932746]"
1622,choose_parent,random,202,1541,30.20395660000213,0.0006795000008423813,0.0006795000008423813,82,82,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[0.732734, 0.356288, -0.666812, 1.126563, 0.027868, 0.945375, 0.179855, -1.454243]",0.6470588235294118,parent_edge_collision,,"[0.969234, 0.439182, -0.392677, 1.090097, -0.058395, 1.096246, 0.845243, -1.062934]","[0.603735, 0.311073, -0.816339, 1.146453, 0.074921, 0.863082, -0.183084, -1.667684]","[0.352094, 0.098047, 0.01355, 1.050374, -0.951281, 0.867044, -1.341609, -2.932746]"
1622,add_node,random,217,1542,30.209384400004637,,,82,82,0,True,False,,,,best_parent=68,0.503601716983059,"[0.281045, 0.207524, -0.251064, 0.800655, 0.574633, 0.603716, 0.551723, -0.926805]","[0.603735, 0.311073, -0.816339, 1.146453, 0.074921, 0.863082, -0.183084, -1.667684]","[0.352094, 0.098047, 0.01355, 1.050374, -0.951281, 0.867044, -1.341609, -2.932746]"
1623,extend,random,1395,1542,30.211071000005177,0.00033769999572541565,0.00033769999572541565,83,83,0,False,True,"[[""rt_link_linear_track_0"", ""rt_link5_0""]]","[4.81218, -0.419019, 1.659884, -1.273196, -1.33452, 1.971466, 1.465203, 1.182471]",1.0,extend_edge_collision,,"[4.596296, -0.392845, 1.337066, -1.272437, -1.38065, 2.040924, 1.218268, 1.392372]","[4.81218, -0.419019, 1.659884, -1.273196, -1.33452, 1.971466, 1.465203, 1.182471]","[5.541664, -0.507464, 2.750703, -1.27576, -1.178645, 1.736764, 2.299605, 0.473206]"
1624,add_node,random,934,1543,30.22510820000025,,,83,83,0,True,False,,,,best_parent=1084,0.7394839953780727,"[1.247496, -0.189622, -1.039358, 0.88536, 0.980999, -0.950025, 0.574125, -0.919076]","[1.110741, -0.234527, -1.788187, -0.121635, 0.207731, -1.667905, -0.272691, -1.678293]","[0.427332, -0.336126, -3.117847, -0.851841, -1.009492, -2.364363, -0.55745, -0.785278]"
1625,add_node,random,1056,1544,30.263502300003893,,,83,83,0,True,False,,,,best_parent=160,1.2704103220776846,"[5.545382, 0.510729, 0.556867, 0.178152, -0.290026, -0.308272, -1.269802, 1.048883]","[6.531622, 0.66881, 1.302544, 0.549638, -1.263935, -0.333277, -1.888835, 0.498661]","[7.722536, 0.543159, 1.847726, 0.805744, -2.40252, 1.336423, -2.95871, 0.506852]"
1626,add_node,goal_bias,69,1545,30.300210200002766,,,83,83,0,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
1626,connect_goal,,65,1545,30.330402800005686,,,83,83,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1627,add_node,random,1470,1546,30.354422800002794,,,83,83,0,True,False,,,,best_parent=285,0.9777392414283178,"[1.331341, -0.392561, 0.190459, -0.8523, -1.202421, -1.396224, 0.129941, 1.288769]","[2.093168, -0.495559, 0.981131, -0.012957, -1.908224, -1.984625, -0.791552, 1.376307]","[4.427464, -0.501556, 1.324444, -0.509369, -2.528101, -2.067129, -2.404212, 1.978404]"
1628,extend,random,1323,1546,30.3615626000028,0.00019710000196937472,0.00019710000196937472,84,84,0,False,True,"[[""rt_link_linear_track_0"", ""rt_link4_0""]]","[5.843147, 0.267221, 0.980422, -1.831794, -0.369153, -0.579777, -1.726639, -1.93669]",0.14285714285714285,extend_edge_collision,,"[5.811002, 0.267808, 0.939252, -1.80503, -0.334082, -0.563522, -1.705043, -1.925601]","[6.036013, 0.263696, 1.227444, -1.992375, -0.579578, -0.677304, -1.85621, -2.003227]","[6.949488, 0.247005, 2.397411, -2.752936, -1.576216, -1.139221, -2.469897, -2.318364]"
1629,add_node,random,1432,1547,30.370712700001604,,,84,84,0,True,False,,,,best_parent=757,0.6098840521574587,"[1.116291, -0.23546, -0.4516, -0.560796, 0.932486, 0.184878, 0.072192, 1.405785]","[1.748768, -0.450298, -0.649091, -0.953345, 1.684568, 0.439134, -0.843302, 2.009567]","[3.055507, -0.796546, -0.391176, -0.383022, 1.890639, 1.324758, -0.968794, 3.043855]"
1630,add_node,random,1214,1548,30.380266899999697,,,84,84,0,True,False,,,,best_parent=215,1.3492037676039552,"[5.016844, -0.16695, 1.571503, 0.964618, 0.842549, 1.223945, 1.000828, 0.720924]","[5.295861, -0.239068, 1.945609, 1.18286, 1.502085, 1.40779, 1.778865, -0.778669]","[7.018015, 0.488039, 2.470037, 3.072589, 2.798837, 1.669861, 0.875867, -2.9601]"
1630,connect_goal,,65,1548,30.427818100004515,,,84,84,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1631,add_node,goal_bias,69,1549,30.46477550000418,,,84,84,0,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
1631,connect_goal,,65,1549,30.493722300001536,,,84,84,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1632,add_node,random,1477,1550,30.53263490000245,,,84,84,0,True,False,,,,best_parent=558,1.1187992235111341,"[1.526832, 0.290263, 0.277098, -1.666069, 2.074568, 0.681397, -0.03904, -1.193917]","[2.154124, 0.393255, -1.034568, -1.243362, 2.198615, -0.294037, 0.909728, -1.779018]","[1.963759, 0.54967, -2.836958, -1.33558, 2.941566, -2.428537, 0.213251, -1.448712]"
1633,add_node,random,1499,1551,30.556802099999913,,,84,84,0,True,False,,,,best_parent=150,1.3925917351513246,"[5.461979, -0.216828, 1.244147, 0.63549, 0.499187, 0.683676, 1.257703, 1.027075]","[5.906615, -0.438334, 1.152004, 1.273997, -0.568671, 0.537341, 0.010916, 1.855563]","[7.659915, -0.554831, 2.286406, 0.910622, -0.582872, 0.314617, -2.032124, 2.42365]"
1634,add_node,goal_bias,69,1552,30.577741900000547,,,84,84,0,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
1634,connect_goal,,65,1552,30.601162400002067,,,84,84,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1635,add_node,random,1448,1553,30.60942680000153,,,84,84,0,True,False,,,,best_parent=301,1.3028498778892066,"[5.454651, 0.333495, -1.050173, -1.144313, 1.229555, 0.500749, -0.500637, 0.093869]","[5.285382, 0.615643, -2.158149, -1.490411, 0.499513, 1.296453, 0.55512, 0.22335]","[7.522438, 0.905853, -2.273712, -1.770395, -1.097813, 2.384374, 0.34126, 1.823621]"
1636,add_node,random,1396,1554,30.615928700004588,,,84,84,0,True,False,,,,best_parent=1396,1.6322266661249185,"[5.896144, -0.471562, 1.555505, -0.656348, 0.794283, -1.897589, -1.458663, 1.086899]","[6.109011, -0.509048, 1.743341, -0.889719, 0.47247, -1.863773, -1.372956, 1.177006]","[7.30841, -0.720268, 2.801703, -2.204649, -1.340788, -1.673238, -0.890039, 1.684712]"
1637,choose_parent,random,89,1554,30.625660600002448,0.00046300000394694507,0.00046300000394694507,84,84,0,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[3.885571, -0.18176, 1.547897, -1.17789, -1.085604, 1.499682, 0.310154, 0.587636]",0.5,parent_edge_collision,,"[4.481763, 0.025702, 1.536401, -1.094402, -0.881207, 1.401636, 0.357308, 0.199811]","[3.289379, -0.389221, 1.559393, -1.261379, -1.290002, 1.597728, 0.263, 0.975461]","[3.161583, -0.575087, 2.109517, -2.258626, -2.358376, 0.201504, -0.913993, 2.279944]"
1637,choose_parent,random,249,1554,30.627721000004385,0.0006659000064246356,0.0006659000064246356,84,84,0,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[3.948917, -0.196877, 1.628628, -1.078639, -1.231802, 1.459236, 0.304227, 0.529356]",0.5416666666666666,parent_edge_collision,,"[4.72837, 0.030438, 1.710452, -0.862674, -1.163019, 1.295564, 0.35295, 0.002141]","[3.289379, -0.389221, 1.559393, -1.261379, -1.290002, 1.597728, 0.263, 0.975461]","[3.161583, -0.575087, 2.109517, -2.258626, -2.358376, 0.201504, -0.913993, 2.279944]"
1637,choose_parent,random,647,1554,30.63130820000515,0.00030440000409726053,0.00030440000409726053,84,84,0,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[4.483965, -0.084579, 1.80639, -1.092222, -1.241554, 1.16485, 0.268862, 0.4675]",0.25,parent_edge_collision,,"[4.882161, 0.016968, 1.888722, -1.035836, -1.225404, 1.020557, 0.270816, 0.298179]","[3.289379, -0.389221, 1.559393, -1.261379, -1.290002, 1.597728, 0.263, 0.975461]","[3.161583, -0.575087, 2.109517, -2.258626, -2.358376, 0.201504, -0.913993, 2.279944]"
1637,choose_parent,random,681,1554,30.632560300000478,0.0006565000003320165,0.0006565000003320165,84,84,0,False,True,"[[""rt_link_linear_track_0"", ""rt_link_end_0""]]","[3.904416, -0.239486, 1.715659, -1.092764, -1.204989, 1.575095, 0.395111, 0.473648]",0.5769230769230769,parent_edge_collision,,"[4.743102, -0.0353, 1.92875, -0.862835, -1.089062, 1.544232, 0.575264, -0.210643]","[3.289379, -0.389221, 1.559393, -1.261379, -1.290002, 1.597728, 0.263, 0.975461]","[3.161583, -0.575087, 2.109517, -2.258626, -2.358376, 0.201504, -0.913993, 2.279944]"
1637,add_node,random,742,1555,30.634208500006935,,,84,84,0,True,False,,,,best_parent=44,1.0887519253588067,"[4.22457, -0.007352, 0.960879, -0.626197, -0.083297, 1.644765, 0.72893, 0.912523]","[3.289379, -0.389221, 1.559393, -1.261379, -1.290002, 1.597728, 0.263, 0.975461]","[3.161583, -0.575087, 2.109517, -2.258626, -2.358376, 0.201504, -0.913993, 2.279944]"
1638,add_node,random,739,1556,30.66014240000368,,,84,84,0,True,False,,,,best_parent=325,1.1742727040592602,"[4.446939, 0.247248, -0.397179, -0.119267, -0.892107, 0.074148, -1.725882, 1.23887]","[4.153411, 0.401858, -0.331249, -0.650747, -1.190284, 0.223619, -1.764126, 1.527702]","[2.778565, 0.695523, 0.290183, -1.44366, -2.059697, 0.558569, -1.277581, 2.412258]"
1639,add_node,random,872,1557,30.669901900000696,,,84,84,0,True,False,,,,best_parent=531,1.498921514137492,"[5.710491, -0.395693, 2.0645, 0.135712, 1.453163, 0.645229, 1.7973, 0.17299]","[6.049378, -0.546212, 1.52647, 0.091372, 1.370213, -0.520856, 2.238412, -0.105836]","[6.40759, -0.549556, 0.961507, -1.697474, 0.983474, -0.994494, 2.490353, -0.910147]"
1640,add_node,random,765,1558,30.691373000001477,,,84,84,0,True,False,,,,best_parent=141,0.9167700152055536,"[3.367112, 0.232962, 0.385029, 1.180266, -1.359197, -1.566132, 0.698555, 0.209264]","[4.604363, 0.373765, 1.501371, 1.333017, -1.599445, -1.475698, 1.33833, -0.188313]","[4.460049, 0.655786, 2.329548, 3.028247, -1.862226, -0.888419, 2.909083, -0.031109]"
1640,connect_goal,,65,1558,30.70656020000024,,,84,84,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1641,add_node,random,1085,1559,30.721155100000033,,,84,84,0,True,False,,,,best_parent=535,1.1904253634812922,"[4.285362, 0.510317, 1.37068, -1.199629, 1.40781, 2.053925, 1.934988, 1.435298]","[4.246839, 0.359009, 1.105634, -1.860251, 1.706777, 2.50645, 1.960852, 2.146915]","[5.535532, -0.218042, 2.413519, -2.00958, 1.788367, 3.109651, 2.05353, 2.879642]"
1642,add_node,random,748,1560,30.73719090000668,,,84,84,0,True,False,,,,best_parent=301,1.182650998658498,"[5.454651, 0.333495, -1.050173, -1.144313, 1.229555, 0.500749, -0.500637, 0.093869]","[5.915752, 0.220511, -1.614121, -1.353863, 1.779936, 0.033962, -0.545178, -0.736059]","[7.51457, 0.226017, -2.006415, -1.176221, 2.262444, -0.951238, -0.406114, -0.9227]"
1643,add_node,random,1494,1561,30.746836400001484,,,84,84,0,True,False,,,,best_parent=1004,1.2031146407529112,"[4.934248, 0.331303, 1.143983, 0.382702, -1.34723, -2.361002, 1.583602, -0.404756]","[5.396255, 0.518173, 1.348729, -0.264796, -0.641494, -1.888668, 2.031313, -0.681703]","[6.395194, 0.675013, 0.997659, -0.667204, -0.958111, -1.938876, 2.4825, -0.726708]"
1644,add_node,goal_bias,69,1562,30.772007500003383,,,84,84,0,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
1644,connect_goal,,65,1562,30.793868900000234,,,84,84,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1645,add_node,random,1421,1563,30.829017800002475,,,84,84,0,True,False,,,,best_parent=1421,1.38052169752326,"[5.687333, 0.137176, 1.986978, 1.654805, -0.773611, 1.012616, 1.681485, 0.775735]","[5.995233, 0.147128, 2.133127, 1.672156, -0.979817, 1.189202, 1.378994, 0.843976]","[7.674153, 0.201392, 2.93005, 1.766769, -2.104221, 2.152091, -0.270434, 1.216081]"
1646,extend,random,985,1563,30.85270500000479,0.0006547999946633354,0.0006547999946633354,85,85,0,False,True,"[[""rt_link_carriage_0"", ""rt_link4_0""]]","[5.194054, -0.532989, 0.03629, 1.756596, 0.43111, 1.277274, 1.597688, 2.31902]",0.8571428571428571,extend_edge_collision,,"[5.434356, -0.485261, -0.187321, 1.800557, 0.60316, 1.160615, 1.637697, 2.146554]","[5.154004, -0.540943, 0.073558, 1.749269, 0.402435, 1.296718, 1.591019, 2.347765]","[4.061907, -0.757852, 1.089802, 1.549482, -0.379479, 1.826901, 1.409188, 3.131573]"
1647,add_node,random,1284,1564,30.87560850000591,,,85,85,0,True,False,,,,best_parent=713,1.7219705113227473,"[6.513409, -0.104744, 0.837563, 0.090795, 1.639102, -1.743563, -0.561614, 0.691083]","[6.905139, -0.534866, 0.93979, 1.010924, 1.216998, -1.788635, -1.879602, 0.333104]","[7.605732, -0.493785, 2.422597, 1.874388, 1.294011, -1.18493, -2.682155, -3.046652]"
1648,add_node,random,1521,1565,30.884448900003918,,,85,85,0,True,False,,,,best_parent=596,1.5449579159081432,"[5.904619, 0.306738, -0.823461, 1.649599, -0.714971, -1.906631, 1.532054, -1.340568]","[6.048138, 0.447148, -0.727219, 1.399592, 1.167382, -1.831845, 1.756606, -0.916269]","[4.870448, 0.553033, -0.530485, 1.956566, 2.168655, -2.531121, 1.674732, 1.105037]"
1649,choose_parent,random,439,1565,30.89328230000683,0.0002647000001161359,0.0002647000001161359,85,85,0,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[4.182161, 0.468724, -0.324144, 0.421432, 1.243698, 1.545382, -1.578223, 1.098195]",0.26666666666666666,parent_edge_collision,,"[4.138549, 0.414975, -0.469816, 0.611886, 1.216062, 1.462706, -1.557421, 0.946374]","[4.302093, 0.616533, 0.076454, -0.102319, 1.3197, 1.77274, -1.63543, 1.515705]","[5.866661, 0.807698, -0.278645, -0.32193, 0.893863, 3.100693, -2.349278, 2.111711]"
1649,choose_parent,random,1092,1565,30.894199300004402,0.000516800006153062,0.000516800006153062,85,85,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[4.097183, 0.5442, -0.157329, 0.329518, 1.233615, 1.748945, -1.665683, 1.200277]",0.5555555555555556,parent_edge_collision,,"[3.841045, 0.453784, -0.449557, 0.869314, 1.12601, 1.719201, -1.7035, 0.805991]","[4.302093, 0.616533, 0.076454, -0.102319, 1.3197, 1.77274, -1.63543, 1.515705]","[5.866661, 0.807698, -0.278645, -0.32193, 0.893863, 3.100693, -2.349278, 2.111711]"
1649,add_node,random,1243,1566,30.89423810000153,,,85,85,0,True,False,,,,best_parent=1243,0.9796275488876971,"[3.946674, 0.573106, 0.157121, -0.05243, 1.416436, 1.471072, -1.473267, 1.380312]","[4.302093, 0.616533, 0.076454, -0.102319, 1.3197, 1.77274, -1.63543, 1.515705]","[5.866661, 0.807698, -0.278645, -0.32193, 0.893863, 3.100693, -2.349278, 2.111711]"
1650,add_node,random,1317,1567,30.90447470000072,,,85,85,0,True,False,,,,best_parent=649,0.7596667733160913,"[1.039468, -0.527302, 1.710449, -0.457065, 0.812063, 0.096381, 0.473195, -0.993819]","[0.858045, -0.564622, 1.909581, -0.641534, 0.441885, 0.442123, 0.977173, -0.936026]","[0.147345, -0.771296, 2.251266, -1.177114, -1.829104, 0.414599, 2.195863, -1.344003]"
1650,connect_goal,,65,1567,30.919086800000514,,,85,85,0,True,False,,,,periodic_goal_connected,1.426952581867227,"[6.090558, 0.991228, 3.110714, -0.773307, 0.879104, 3.112874, 2.614061, 3.112964]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]",
1651,add_node,random,953,1568,30.957176300005813,,,85,85,0,True,False,,,,best_parent=953,1.3857138951148844,"[5.699624, 0.626544, -1.571676, -0.99089, 1.145878, 1.592095, -0.874542, -1.322498]","[5.668959, 0.598689, -1.687665, -0.996176, 1.333927, 1.716623, -0.501251, -1.523655]","[5.502635, 0.447605, -2.31678, -1.024843, 2.353885, 2.392046, 1.523449, -2.614707]"
1652,add_node,goal_bias,69,1569,30.996860700004618,,,85,85,0,True,False,,,,best_parent=69,1.4269525818672268,"[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]","[6.125336, 1.0, 3.14, -0.774292, 0.886594, 3.14, 2.643031, 3.1389]"
