iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,new_node_collision_count,random_new_node_collision_count,rewire_collision_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
1728,add_node,random,1361,1669,33.98339900000428,,,61,61,0,True,False,,,,best_parent=219,1.3057210951141007,"[5.088366, 0.167005, -0.155168, 1.104959, 0.930441, 0.889643, -1.434404, -0.707463]","[5.949302, 0.569038, 0.581328, 0.567162, 1.828339, 1.323122, -1.601642, -0.943683]","[5.256029, 0.591032, -0.179119, 0.975186, 2.871103, 3.03628, -2.039115, -1.571559]"
1729,choose_parent,goal_bias,168,1669,33.99059449999913,0.0002378999997745268,0.0002378999997745268,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.256773, -0.933895, -2.132434, 0.875444, 0.786558, 0.220733, -0.969118, -0.833295]",0.5,parent_edge_collision,,"[5.353081, -0.870786, -2.122609, 0.747189, 0.735205, 0.216488, -1.004408, -0.92863]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1729,choose_parent,goal_bias,243,1669,33.99214110000321,0.0005547000037040561,0.0005547000037040561,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.253628, -0.976121, -2.154319, 0.930134, 0.755616, 0.251457, -0.961234, -0.760338]",0.8181818181818182,parent_edge_collision,,"[5.672866, -0.882144, -2.208596, 0.599092, 0.385294, 0.370614, -1.084557, -0.861035]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1729,choose_parent,goal_bias,836,1669,34.00241510000342,0.0007681999995838851,0.0007681999995838851,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.218407, -0.979903, -2.165134, 0.955368, 0.718349, 0.221437, -0.950421, -0.78869]",0.8571428571428571,parent_edge_collision,,"[5.566062, -0.877293, -2.302394, 0.665382, 0.000983, 0.200193, -1.049978, -1.093066]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1729,choose_parent,goal_bias,995,1669,34.00536710000597,0.0012500000011641532,0.0012500000011641532,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.222478, -0.985995, -2.173606, 0.961952, 0.719349, 0.224425, -0.916408, -0.797183]",0.8947368421052632,parent_edge_collision,,"[5.749593, -0.892413, -2.44007, 0.607105, -0.288416, 0.21973, -0.768331, -1.300569]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1729,choose_parent,goal_bias,1238,1669,34.009539600003336,0.0007565000050817616,0.0007565000050817616,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.286804, -0.960001, -2.188574, 1.002728, 0.685697, 0.187159, -0.988542, -0.821971]",0.8,parent_edge_collision,,"[5.792161, -0.811988, -2.373839, 0.998846, 0.076843, 0.035883, -1.207395, -1.158013]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1729,add_node,goal_bias,32,1670,34.01432439999917,,,61,61,0,True,False,,,,best_parent=32,0.9480217092792005,"[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1729,connect_goal,,31,1670,34.04703530000552,,,61,61,0,True,False,,,,periodic_goal_connected,0.9480217092792005,"[5.002897, -0.957118, -2.03946, 0.95981, 0.825663, 0.222377, -0.917602, -0.745457]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]",
1730,add_node,random,1659,1671,34.05375410000124,,,61,61,0,True,False,,,,best_parent=975,1.604821074457938,"[6.347943, 0.216227, 0.918395, 1.375584, -1.604177, 0.33472, -2.043422, 0.591491]","[6.592426, 0.533021, 1.227592, 0.930045, -2.087133, -0.055432, -1.53563, -0.108991]","[6.504683, 0.917379, 1.457037, 0.045652, -1.984897, -0.292914, -1.401689, -1.702562]"
1730,connect_goal,,31,1671,34.07263750000129,,,61,61,0,True,False,,,,periodic_goal_connected,0.9480217092792005,"[5.002897, -0.957118, -2.03946, 0.95981, 0.825663, 0.222377, -0.917602, -0.745457]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]",
1731,add_node,random,1611,1672,34.114069900002505,,,61,61,0,True,False,,,,best_parent=768,1.7181619349185757,"[5.492427, -0.160094, -1.30961, -1.5612, -1.877067, -0.971667, -0.781426, 0.17691]","[5.33645, 0.12446, 0.057413, -1.961072, -1.512388, -1.65094, -1.048861, 1.191325]","[6.192704, 0.153924, 0.066243, -2.13106, -0.208454, -0.258283, -1.51786, 1.514678]"
1732,add_node,random,1574,1673,34.122242199999164,,,61,61,0,True,False,,,,best_parent=1242,1.5437764740889552,"[5.812252, 0.179771, -0.91681, 1.632721, -0.968695, 1.190017, -2.027061, 1.092673]","[6.726588, 0.00719, -1.581164, 1.247846, -0.795478, 1.620555, -2.229939, 1.204328]","[7.026783, -0.41789, -0.96703, 0.926381, -1.63145, 2.630847, -3.006013, 1.04107]"
1733,add_node,random,775,1674,34.13991700000042,,,61,61,0,True,False,,,,best_parent=285,1.318487303991739,"[4.768867, -0.509093, -1.096593, -0.809902, -1.116709, 0.527877, -1.000039, 0.370422]","[4.83831, -0.264726, -2.086248, -1.183937, -1.520157, -0.821998, -0.761685, -0.159991]","[4.653272, -0.174878, -2.825677, -0.760352, -1.416593, -0.1196, -0.716696, -0.635933]"
1734,add_node,random,1349,1675,34.154286500001035,,,61,61,0,True,False,,,,best_parent=236,1.3287678993280956,"[4.63956, -0.652332, 1.213426, 0.214475, 0.389723, 1.200637, -0.462498, 0.240274]","[4.48809, -0.557587, 1.970663, 1.205118, 1.556695, 1.565964, -0.422278, 0.885562]","[3.103024, -0.501493, 1.879111, 1.304489, 1.802655, 1.299546, -0.64884, 1.061261]"
1735,choose_parent,goal_bias,168,1675,34.16352470000129,0.0002479999966453761,0.0002479999966453761,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.256773, -0.933895, -2.132434, 0.875444, 0.786558, 0.220733, -0.969118, -0.833295]",0.5,parent_edge_collision,,"[5.353081, -0.870786, -2.122609, 0.747189, 0.735205, 0.216488, -1.004408, -0.92863]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1735,choose_parent,goal_bias,243,1675,34.165174800000386,0.0005801999941468239,0.0005801999941468239,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.253628, -0.976121, -2.154319, 0.930134, 0.755616, 0.251457, -0.961234, -0.760338]",0.8181818181818182,parent_edge_collision,,"[5.672866, -0.882144, -2.208596, 0.599092, 0.385294, 0.370614, -1.084557, -0.861035]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1735,choose_parent,goal_bias,836,1675,34.17522290000488,0.0007188000017777085,0.0007188000017777085,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.218407, -0.979903, -2.165134, 0.955368, 0.718349, 0.221437, -0.950421, -0.78869]",0.8571428571428571,parent_edge_collision,,"[5.566062, -0.877293, -2.302394, 0.665382, 0.000983, 0.200193, -1.049978, -1.093066]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1735,choose_parent,goal_bias,995,1675,34.17827699999907,0.0012433999945642427,0.0012433999945642427,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.222478, -0.985995, -2.173606, 0.961952, 0.719349, 0.224425, -0.916408, -0.797183]",0.8947368421052632,parent_edge_collision,,"[5.749593, -0.892413, -2.44007, 0.607105, -0.288416, 0.21973, -0.768331, -1.300569]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1735,choose_parent,goal_bias,1238,1675,34.18247360000532,0.0007624999998370185,0.0007624999998370185,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.286804, -0.960001, -2.188574, 1.002728, 0.685697, 0.187159, -0.988542, -0.821971]",0.8,parent_edge_collision,,"[5.792161, -0.811988, -2.373839, 0.998846, 0.076843, 0.035883, -1.207395, -1.158013]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1735,add_node,goal_bias,32,1676,34.1868409000017,,,61,61,0,True,False,,,,best_parent=32,0.9480217092792005,"[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1735,connect_goal,,31,1676,34.22490980000293,,,61,61,0,True,False,,,,periodic_goal_connected,0.9480217092792005,"[5.002897, -0.957118, -2.03946, 0.95981, 0.825663, 0.222377, -0.917602, -0.745457]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]",
1736,choose_parent,goal_bias,168,1676,34.23384310000256,0.00025720000121509656,0.00025720000121509656,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.256773, -0.933895, -2.132434, 0.875444, 0.786558, 0.220733, -0.969118, -0.833295]",0.5,parent_edge_collision,,"[5.353081, -0.870786, -2.122609, 0.747189, 0.735205, 0.216488, -1.004408, -0.92863]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1736,choose_parent,goal_bias,243,1676,34.23537760000181,0.0005486000009113923,0.0005486000009113923,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.253628, -0.976121, -2.154319, 0.930134, 0.755616, 0.251457, -0.961234, -0.760338]",0.8181818181818182,parent_edge_collision,,"[5.672866, -0.882144, -2.208596, 0.599092, 0.385294, 0.370614, -1.084557, -0.861035]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1736,choose_parent,goal_bias,836,1676,34.24592050000501,0.0007848999957786873,0.0007848999957786873,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.218407, -0.979903, -2.165134, 0.955368, 0.718349, 0.221437, -0.950421, -0.78869]",0.8571428571428571,parent_edge_collision,,"[5.566062, -0.877293, -2.302394, 0.665382, 0.000983, 0.200193, -1.049978, -1.093066]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1736,choose_parent,goal_bias,995,1676,34.24888869999995,0.0012324000053922646,0.0012324000053922646,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.222478, -0.985995, -2.173606, 0.961952, 0.719349, 0.224425, -0.916408, -0.797183]",0.8947368421052632,parent_edge_collision,,"[5.749593, -0.892413, -2.44007, 0.607105, -0.288416, 0.21973, -0.768331, -1.300569]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1736,choose_parent,goal_bias,1238,1676,34.252993800000695,0.0007266999964485876,0.0007266999964485876,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.286804, -0.960001, -2.188574, 1.002728, 0.685697, 0.187159, -0.988542, -0.821971]",0.8,parent_edge_collision,,"[5.792161, -0.811988, -2.373839, 0.998846, 0.076843, 0.035883, -1.207395, -1.158013]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1736,add_node,goal_bias,32,1677,34.25733939999918,,,61,61,0,True,False,,,,best_parent=32,0.9480217092792005,"[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1736,connect_goal,,31,1677,34.28835280000203,,,61,61,0,True,False,,,,periodic_goal_connected,0.9480217092792005,"[5.002897, -0.957118, -2.03946, 0.95981, 0.825663, 0.222377, -0.917602, -0.745457]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]",
1737,add_node,random,1485,1678,34.301404300000286,,,61,61,0,True,False,,,,best_parent=550,1.23559595785594,"[5.576312, 0.195443, 0.18608, 1.399965, -0.281419, -1.407931, 1.727604, 1.01352]","[5.75166, 0.528315, -0.411294, 2.245018, -1.35119, -1.765543, 1.853423, 0.462274]","[4.971358, 0.868527, -1.383885, 2.068066, -3.113191, -2.008338, 0.85927, -0.08486]"
1738,add_node,random,1419,1679,34.31285850000131,,,61,61,0,True,False,,,,best_parent=700,1.5628295929098468,"[5.562582, 0.439311, -0.613412, -1.567993, 1.073051, 1.542346, 0.395347, 0.803298]","[6.144966, 0.436119, -1.532976, -0.68618, 1.577531, 2.122977, 1.519746, 1.562405]","[4.447486, 0.651553, -2.946455, -0.014719, 1.905214, 2.168845, 1.838559, 1.772648]"
1739,add_node,random,1673,1680,34.32383649999974,,,61,61,0,True,False,,,,best_parent=1673,1.3984873039917392,"[4.83831, -0.264726, -2.086248, -1.183937, -1.520157, -0.821998, -0.761685, -0.159991]","[4.929795, -0.153216, -2.252454, -0.989802, -1.660625, -0.893911, -0.946788, -0.166207]","[5.31741, 0.319245, -2.956653, -0.167264, -2.25578, -1.198602, -1.731058, -0.192541]"
1740,add_node,random,1191,1681,34.35172530000273,,,61,61,0,True,False,,,,best_parent=1191,1.4577447895806117,"[5.201393, -0.480333, 0.821858, -1.892803, 1.307097, 0.508847, 0.572187, 1.137437]","[5.351609, -0.407815, 0.952569, -1.907377, 1.280521, 0.314211, 0.835803, 0.890627]","[5.88075, -0.152365, 1.413008, -1.958715, 1.186907, -0.371405, 1.764403, 0.021228]"
1740,connect_goal,,31,1681,34.385435600001074,,,61,61,0,True,False,,,,periodic_goal_connected,0.9480217092792005,"[5.002897, -0.957118, -2.03946, 0.95981, 0.825663, 0.222377, -0.917602, -0.745457]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]",
1741,add_node,random,1477,1682,34.4005920999989,,,61,61,0,True,False,,,,best_parent=83,0.9843763250021996,"[3.263832, 0.281403, -1.379142, -1.14436, 0.620947, 0.053777, 0.786872, -0.741482]","[3.724649, 0.670452, -0.799596, -0.662104, 1.148151, -1.133012, 0.732186, -0.081484]","[3.814231, 0.902139, 0.787554, -1.814997, 1.838525, -0.532113, 0.626581, 0.055758]"
1742,choose_parent,goal_bias,168,1682,34.41269270000339,0.0002597999991849065,0.0002597999991849065,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.256773, -0.933895, -2.132434, 0.875444, 0.786558, 0.220733, -0.969118, -0.833295]",0.5,parent_edge_collision,,"[5.353081, -0.870786, -2.122609, 0.747189, 0.735205, 0.216488, -1.004408, -0.92863]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1742,choose_parent,goal_bias,243,1682,34.41479840000102,0.0005852000031154603,0.0005852000031154603,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.253628, -0.976121, -2.154319, 0.930134, 0.755616, 0.251457, -0.961234, -0.760338]",0.8181818181818182,parent_edge_collision,,"[5.672866, -0.882144, -2.208596, 0.599092, 0.385294, 0.370614, -1.084557, -0.861035]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1742,choose_parent,goal_bias,836,1682,34.42497279999952,0.0007620999967912212,0.0007620999967912212,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.218407, -0.979903, -2.165134, 0.955368, 0.718349, 0.221437, -0.950421, -0.78869]",0.8571428571428571,parent_edge_collision,,"[5.566062, -0.877293, -2.302394, 0.665382, 0.000983, 0.200193, -1.049978, -1.093066]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1742,choose_parent,goal_bias,995,1682,34.42796459999954,0.0012856999965151772,0.0012856999965151772,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.222478, -0.985995, -2.173606, 0.961952, 0.719349, 0.224425, -0.916408, -0.797183]",0.8947368421052632,parent_edge_collision,,"[5.749593, -0.892413, -2.44007, 0.607105, -0.288416, 0.21973, -0.768331, -1.300569]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1742,choose_parent,goal_bias,1238,1682,34.43223050000233,0.0008098999969661236,0.0008098999969661236,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.286804, -0.960001, -2.188574, 1.002728, 0.685697, 0.187159, -0.988542, -0.821971]",0.8,parent_edge_collision,,"[5.792161, -0.811988, -2.373839, 0.998846, 0.076843, 0.035883, -1.207395, -1.158013]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1742,add_node,goal_bias,32,1683,34.43682230000559,,,61,61,0,True,False,,,,best_parent=32,0.9480217092792005,"[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1742,connect_goal,,31,1683,34.46322399999917,,,61,61,0,True,False,,,,periodic_goal_connected,0.9480217092792005,"[5.002897, -0.957118, -2.03946, 0.95981, 0.825663, 0.222377, -0.917602, -0.745457]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]",
1743,add_node,random,1503,1684,34.487795000000915,,,61,61,0,True,False,,,,best_parent=1503,1.524253002071205,"[6.168179, 0.280149, 0.278754, -1.32863, 1.581369, 1.359445, 0.911831, 1.498282]","[6.313403, 0.316854, 0.591634, -1.428531, 1.649383, 1.218988, 1.155851, 1.68273]","[7.422247, 0.597109, 2.980606, -2.191322, 2.1687, 0.146544, 3.01905, 3.091069]"
1744,add_node,random,1579,1685,34.49311470000248,,,61,61,0,True,False,,,,best_parent=395,0.5608493897430331,"[1.482536, -0.31714, -0.545038, 0.682548, -0.604656, -0.065433, -0.900167, -0.280077]","[1.341428, -0.305724, -0.584885, 1.062951, -1.439366, -0.178033, -1.689391, 0.451589]","[0.249237, -0.008832, -0.746787, 2.330164, -1.3218, 0.475222, -2.289896, 1.857413]"
1745,choose_parent,goal_bias,168,1685,34.508385400004045,0.00025689999893074855,0.00025689999893074855,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.256773, -0.933895, -2.132434, 0.875444, 0.786558, 0.220733, -0.969118, -0.833295]",0.5,parent_edge_collision,,"[5.353081, -0.870786, -2.122609, 0.747189, 0.735205, 0.216488, -1.004408, -0.92863]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1745,choose_parent,goal_bias,243,1685,34.509909000000334,0.0005559999990509823,0.0005559999990509823,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.253628, -0.976121, -2.154319, 0.930134, 0.755616, 0.251457, -0.961234, -0.760338]",0.8181818181818182,parent_edge_collision,,"[5.672866, -0.882144, -2.208596, 0.599092, 0.385294, 0.370614, -1.084557, -0.861035]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1745,choose_parent,goal_bias,836,1685,34.519949300003645,0.0007335999980568886,0.0007335999980568886,61,61,0,False,True,"[[""dda_link_end_0"", ""collision_object_0""]]","[5.218407, -0.979903, -2.165134, 0.955368, 0.718349, 0.221437, -0.950421, -0.78869]",0.8571428571428571,parent_edge_collision,,"[5.566062, -0.877293, -2.302394, 0.665382, 0.000983, 0.200193, -1.049978, -1.093066]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1745,choose_parent,goal_bias,995,1685,34.52287280000019,0.0012376000013318844,0.0012376000013318844,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.222478, -0.985995, -2.173606, 0.961952, 0.719349, 0.224425, -0.916408, -0.797183]",0.8947368421052632,parent_edge_collision,,"[5.749593, -0.892413, -2.44007, 0.607105, -0.288416, 0.21973, -0.768331, -1.300569]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1745,choose_parent,goal_bias,1238,1685,34.5269957000055,0.00074970000423491,0.00074970000423491,61,61,0,False,True,"[[""dda_link6_0"", ""collision_object_0""], [""dda_link_end_0"", ""collision_object_0""]]","[5.286804, -0.960001, -2.188574, 1.002728, 0.685697, 0.187159, -0.988542, -0.821971]",0.8,parent_edge_collision,,"[5.792161, -0.811988, -2.373839, 0.998846, 0.076843, 0.035883, -1.207395, -1.158013]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1745,add_node,goal_bias,32,1686,34.531680200001574,,,61,61,0,True,False,,,,best_parent=32,0.9480217092792005,"[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]"
1745,connect_goal,,31,1686,34.560342200005834,,,61,61,0,True,False,,,,periodic_goal_connected,0.9480217092792005,"[5.002897, -0.957118, -2.03946, 0.95981, 0.825663, 0.222377, -0.917602, -0.745457]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]",
1746,add_node,random,269,1687,34.5779468000037,,,61,61,0,True,False,,,,best_parent=8,0.5024344047217091,"[0.378602, 0.147602, 0.448178, -0.104, 0.512799, -0.284291, -0.247225, 0.424908]","[1.12982, 0.08086, 1.467088, 0.160905, 0.989975, 1.196004, -0.773181, 0.902106]","[0.50443, -0.167859, 1.832868, -0.190543, 0.843225, 1.36875, -0.02836, 1.116774]"
1747,add_node,random,1257,1688,34.58692720000545,,,61,61,0,True,False,,,,best_parent=1085,1.329051495857281,"[6.30755, 0.200741, 1.424488, -0.954271, -1.780721, -1.581201, 1.393074, 0.758802]","[6.258134, 0.061973, 1.098658, -0.946381, -2.131447, -1.961273, 1.591547, 1.077751]","[6.427304, -0.150364, 0.960621, -0.448604, -2.832557, -2.470975, 1.629521, 2.018132]"
1748,add_node,random,1562,1689,34.599642799999856,,,61,61,0,True,False,,,,best_parent=310,1.4079113577471067,"[4.720034, -0.528355, -1.147431, -1.3433, -1.426016, 0.048829, -1.037751, 0.09524]","[4.631704, -0.584521, -1.605479, -2.202757, -1.679543, -1.30614, -0.504395, 0.048648]","[3.704833, -0.763179, -0.788044, -3.103933, -0.464692, -1.298119, 0.766813, 0.856986]"
1749,extend,random,1234,1689,34.601027600001544,0.00019700000120792538,0.00019700000120792538,62,62,0,False,True,"[[""dda_link_carriage_0"", ""dda_link3_0""]]","[2.623166, -0.647737, 0.004827, 1.397347, 0.571686, 0.241835, -1.299066, -2.033542]",0.25,extend_edge_collision,,"[2.732311, -0.651385, -0.007191, 1.336363, 0.573763, 0.198531, -1.343, -2.012497]","[2.29573, -0.636791, 0.040879, 1.580301, 0.565455, 0.371747, -1.167264, -2.096679]","[0.29169, -0.569798, 0.261535, 2.700052, 0.527319, 1.166866, -0.36058, -2.483098]"
1750,add_node,random,1405,1690,34.610151799999585,,,62,62,0,True,False,,,,best_parent=1105,1.1982071339540288,"[5.136967, 0.015773, -1.518061, -0.316618, 0.660947, 0.870118, -1.943042, -1.155792]","[5.721393, 0.066635, -1.713224, -1.309492, 0.753486, 0.550442, -2.043582, -0.698972]","[7.445712, -0.179471, -2.566029, -2.84242, 1.689991, -0.413622, -2.393346, 1.275161]"
1750,connect_goal,,31,1690,34.63533820000157,,,62,62,0,True,False,,,,periodic_goal_connected,0.9480217092792005,"[5.002897, -0.957118, -2.03946, 0.95981, 0.825663, 0.222377, -0.917602, -0.745457]","[5.160464, -0.997004, -2.142258, 1.003699, 0.83791, 0.224977, -0.933828, -0.737961]",
