iteration,phase,sample_type,nearest_idx,node_count,elapsed_s,phase_elapsed_s,collision_check_elapsed_s,new_node_collision_count,random_new_node_collision_count,rewire_collision_count,accepted,collision,collision_pairs,collision_q,collision_alpha,reason,cost,from_q,to_q,sample_q
230,add_node,random,170,181,1.827360499999486,,,51,4,0,True,False,,,,best_parent=151,1.2573172304379316,"[4.74651, 0.35771, 1.163604, 0.933383, 0.399581, -0.666773, 0.427033, 1.238735]","[4.507489, 0.509454, 1.013741, 1.181627, 0.836817, -0.939594, 0.200239, 0.937401]","[4.92544, 0.862734, 0.662171, 1.375055, 1.889388, -1.518449, -0.019269, -0.359996]"
231,add_node,random,167,182,1.8329998000044725,,,51,4,0,True,False,,,,best_parent=81,1.611026805227491,"[5.63435, 0.16318, 0.026187, 0.319601, -0.680881, -1.000932, -0.29561, 0.507107]","[6.273864, 0.168346, -1.382791, 0.49606, -0.310914, -0.793587, 0.175093, -0.595249]","[7.117437, -0.490328, -1.591239, 0.371508, 0.026753, -0.33278, 2.24652, -0.321635]"
232,add_node,random,132,183,1.8357009000028484,,,51,4,0,True,False,,,,best_parent=83,1.6743103338973462,"[5.661659, 0.21809, -0.187584, 0.576293, -0.883308, -1.103708, -0.467535, 0.335294]","[5.105421, 0.357436, -1.596936, 0.213175, -0.585401, -1.72334, -0.786706, -0.654425]","[3.757598, 0.468116, -3.078732, -2.749581, -2.433124, -3.067155, -0.443359, 0.367624]"
233,extend,goal_bias,4,183,1.8372225999992224,0.0007527000052505173,0.0007527000052505173,52,4,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.032219, 0.995348, 3.055017, -1.307472, 1.651391, 3.057601, 1.579411, 3.124871]",0.5714285714285714,extend_edge_collision,,"[6.007777, 0.994126, 3.032692, -1.143003, 1.483959, 3.035955, 1.740531, 3.120897]","[6.050551, 0.996265, 3.07176, -1.430824, 1.776965, 3.073835, 1.45857, 3.127852]","[6.125266, 1.0, 3.14, -1.93356, 2.28876, 3.14, 0.966068, 3.14]"
234,add_node,random,102,184,1.8510463000056916,,,52,4,0,True,False,,,,best_parent=77,1.555078326842041,"[5.17229, -0.145609, -0.15825, 0.837216, -0.298912, -1.4212, -0.394154, 0.876746]","[4.136733, -0.346183, -0.37866, 1.0476, -0.798082, -1.438574, -0.569884, 0.949697]","[3.094094, -0.664038, -1.015106, 1.123158, -1.326384, -1.868417, -0.188613, 2.090211]"
235,extend,goal_bias,4,184,1.8666039000017918,0.000833700003568083,0.000833700003568083,53,4,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.032219, 0.995348, 3.055017, -1.307472, 1.651391, 3.057601, 1.579411, 3.124871]",0.5714285714285714,extend_edge_collision,,"[6.007777, 0.994126, 3.032692, -1.143003, 1.483959, 3.035955, 1.740531, 3.120897]","[6.050551, 0.996265, 3.07176, -1.430824, 1.776965, 3.073835, 1.45857, 3.127852]","[6.125266, 1.0, 3.14, -1.93356, 2.28876, 3.14, 0.966068, 3.14]"
236,add_node,random,175,185,1.8753437000050326,,,53,4,0,True,False,,,,best_parent=49,1.384318942605856,"[4.060232, -0.075933, 1.287215, -0.58734, 0.091037, 0.550648, 1.422661, 0.137581]","[3.367902, -0.079205, 0.927647, -0.761529, 0.700987, -1.198571, 1.603983, -0.393993]","[3.26745, 0.330066, 2.236958, -0.911384, 1.941091, -2.640391, 1.653918, 0.156011]"
237,add_node,random,162,186,1.8778604000035557,,,53,4,0,True,False,,,,best_parent=146,1.6115245139193686,"[5.409927, -0.140879, 1.157497, -0.769937, 0.141667, 1.193058, -0.543249, -1.494013]","[6.089708, -0.223431, 1.124414, -0.380043, -0.307057, 0.979192, -1.216894, -1.795124]","[7.17266, -0.316568, 1.966003, -0.513679, -0.744517, -0.633741, -2.228794, -2.319918]"
238,add_node,random,78,187,1.887987800000701,,,53,4,0,True,False,,,,best_parent=45,1.3062665707149042,"[4.055915, -0.017454, 1.232495, -0.403958, 0.241374, 0.783604, 1.42535, 0.46189]","[2.863114, -0.074804, 0.91226, 0.059427, 0.36704, -0.506551, 1.522374, -0.415401]","[1.499921, 0.014695, 0.67329, 1.589092, 0.440493, -0.206055, 1.451656, 0.996284]"
239,add_node,random,181,188,1.8914804000014556,,,53,4,0,True,False,,,,best_parent=81,1.645209214856553,"[5.63435, 0.16318, 0.026187, 0.319601, -0.680881, -1.000932, -0.29561, 0.507107]","[6.432246, 0.178994, -1.444183, 0.183993, -0.065627, -0.61982, 0.384663, -0.594262]","[7.875771, 0.276046, -2.003725, -2.660255, 2.169968, 0.963929, 2.294728, -0.585261]"
240,add_node,random,26,189,1.9062498999992386,,,53,4,0,True,False,,,,best_parent=7,0.516066766697471,"[5.508121, 0.784906, 2.153511, -0.791451, 0.740018, 2.442242, 1.19721, 2.475775]","[5.997688, 0.722377, 2.166882, -0.636326, 0.857345, 2.132453, 0.670571, 1.737178]","[7.872462, 0.502409, 2.782225, 1.074654, 2.037857, 1.812901, 0.177307, -0.885519]"
241,add_node,random,105,190,1.917815900000278,,,53,4,0,True,False,,,,best_parent=43,1.419795354687307,"[5.039369, 0.286911, 0.850934, 0.661997, 0.133404, -0.471914, 0.083517, 1.163985]","[5.304566, 0.028774, 0.948679, -0.385194, -1.180758, -1.40909, -0.403014, 0.901416]","[5.976213, 0.680917, 3.111787, -1.568305, -2.721963, -2.123422, -1.990725, 2.38315]"
242,extend,goal_bias,4,190,1.918984800002363,0.000778800000261981,0.000778800000261981,54,4,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.032219, 0.995348, 3.055017, -1.307472, 1.651391, 3.057601, 1.579411, 3.124871]",0.5714285714285714,extend_edge_collision,,"[6.007777, 0.994126, 3.032692, -1.143003, 1.483959, 3.035955, 1.740531, 3.120897]","[6.050551, 0.996265, 3.07176, -1.430824, 1.776965, 3.073835, 1.45857, 3.127852]","[6.125266, 1.0, 3.14, -1.93356, 2.28876, 3.14, 0.966068, 3.14]"
243,extend,goal_bias,4,190,1.919805900004576,0.0006886000046506524,0.0006886000046506524,55,4,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.032219, 0.995348, 3.055017, -1.307472, 1.651391, 3.057601, 1.579411, 3.124871]",0.5714285714285714,extend_edge_collision,,"[6.007777, 0.994126, 3.032692, -1.143003, 1.483959, 3.035955, 1.740531, 3.120897]","[6.050551, 0.996265, 3.07176, -1.430824, 1.776965, 3.073835, 1.45857, 3.127852]","[6.125266, 1.0, 3.14, -1.93356, 2.28876, 3.14, 0.966068, 3.14]"
244,add_node,random,89,191,1.9277107000016258,,,55,4,0,True,False,,,,best_parent=40,1.341057505100437,"[4.797209, 0.247882, 0.472202, 0.393744, 0.210146, -0.045253, -0.105822, 1.336226]","[4.9967, -0.082999, 0.894148, 0.176485, -0.715452, -1.403338, -0.285339, 1.219284]","[3.121203, -0.389032, 2.493831, 0.770747, -0.638642, -2.016853, -0.917664, 2.680843]"
245,add_node,random,131,192,1.9385986000052071,,,55,4,0,True,False,,,,best_parent=43,1.277022426301448,"[5.039369, 0.286911, 0.850934, 0.661997, 0.133404, -0.471914, 0.083517, 1.163985]","[5.804461, 0.421857, 0.985154, 0.93966, -0.015404, -1.133244, -0.588671, 0.896991]","[6.876696, 0.942865, 1.385078, 2.248333, -0.876646, -2.695479, -2.105001, 2.831665]"
246,add_node,random,141,193,1.9444289000020945,,,55,4,0,True,False,,,,best_parent=34,1.4140219417131896,"[3.894883, 0.201195, -0.092939, -0.417039, 0.745173, 0.745899, -0.680327, 1.442147]","[2.309834, 0.032698, -0.098494, -0.548722, 1.300694, -0.689751, -1.191883, 1.300204]","[1.49468, -0.0068, 0.935839, -3.078283, 0.701623, -1.193235, -0.850829, 2.21901]"
247,add_node,random,128,194,1.9480360000015935,,,55,4,0,True,False,,,,best_parent=76,1.4754458619453295,"[4.329474, -0.037388, -0.648076, 0.014109, 1.016946, 0.694439, -1.24251, 1.008725]","[4.882987, -0.213044, -1.16327, -0.937905, 0.970013, 0.354337, -1.743761, 1.058515]","[5.316245, -0.680017, -1.258506, -2.793151, 1.57637, 0.071266, -1.9048, 2.040091]"
248,add_node,random,139,195,1.9541121000002022,,,55,4,0,True,False,,,,best_parent=96,1.744003814595684,"[5.678121, 0.300765, -0.684503, 0.582263, -0.487119, -1.025174, -0.480479, -0.108053]","[4.694719, 0.271067, -1.488487, 0.829533, 0.13057, -1.790865, -0.570609, -0.888613]","[3.16129, -0.012247, -2.394497, 0.442447, 2.696206, -2.193099, 1.118858, -1.579454]"
249,add_node,random,181,196,1.9632232000003569,,,55,4,0,True,False,,,,best_parent=83,1.6827344610483386,"[5.661659, 0.21809, -0.187584, 0.576293, -0.883308, -1.103708, -0.467535, 0.335294]","[6.341778, 0.129431, -1.512674, 0.699856, -0.503676, -0.440664, 0.207643, -0.710947]","[7.01191, -0.254561, -2.794276, 2.710771, -2.405721, 3.041738, 0.528826, -1.852577]"
250,add_node,random,189,197,1.9669811999992817,,,55,4,0,True,False,,,,best_parent=189,1.499795354687307,"[5.304566, 0.028774, 0.948679, -0.385194, -1.180758, -1.40909, -0.403014, 0.901416]","[5.554088, 0.021712, 1.051371, -0.706539, -1.386043, -1.26685, -0.593713, 0.90605]","[7.202397, -0.024939, 1.729739, -2.829292, -2.742128, -0.327235, -1.853446, 0.936655]"
251,add_node,random,175,198,1.9723866000058479,,,55,4,0,True,False,,,,best_parent=64,1.4185227778309328,"[3.233444, -0.18047, 0.926635, -0.534002, 0.392286, -0.585883, 1.603015, -0.408847]","[3.229582, -0.24834, 0.543147, -0.497673, 0.578248, -1.134055, 1.658144, -0.63305]","[2.028137, -0.961025, -0.538384, 1.308755, 1.401753, -2.689924, 2.143657, -1.680831]"
252,add_node,random,196,199,1.9791145000053803,,,55,4,0,True,False,,,,best_parent=189,1.5546670934436293,"[5.304566, 0.028774, 0.948679, -0.385194, -1.180758, -1.40909, -0.403014, 0.901416]","[5.553055, -0.016918, 1.050723, -1.03627, -1.601277, -1.501266, -0.52208, 1.056252]","[5.54729, -0.23248, 1.047108, -2.87621, -2.802309, -2.809333, -0.122355, 1.894402]"
253,extend,goal_bias,4,199,1.9801680000018678,0.0007948999991640449,0.0007948999991640449,56,4,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.032219, 0.995348, 3.055017, -1.307472, 1.651391, 3.057601, 1.579411, 3.124871]",0.5714285714285714,extend_edge_collision,,"[6.007777, 0.994126, 3.032692, -1.143003, 1.483959, 3.035955, 1.740531, 3.120897]","[6.050551, 0.996265, 3.07176, -1.430824, 1.776965, 3.073835, 1.45857, 3.127852]","[6.125266, 1.0, 3.14, -1.93356, 2.28876, 3.14, 0.966068, 3.14]"
254,add_node,random,143,200,1.9883689999987837,,,56,4,0,True,False,,,,best_parent=17,1.0690120166157473,"[4.371431, 0.252585, 1.63171, -0.813899, 0.170131, 1.75981, 1.271578, 1.18642]","[2.996304, -0.140187, 1.41779, -0.472578, 0.679969, 1.709418, 0.69318, 0.351641]","[2.586327, -0.105957, 0.663508, -0.084703, 1.275026, 3.006355, -0.678969, -0.533575]"
255,add_node,random,185,201,1.9947907000023406,,,56,4,0,True,False,,,,best_parent=146,1.6246753498276825,"[5.409927, -0.140879, 1.157497, -0.769937, 0.141667, 1.193058, -0.543249, -1.494013]","[6.204041, -0.211654, 1.287157, -0.051942, 0.010672, 0.975899, -1.180185, -1.715552]","[7.112298, -0.118096, 2.579988, 2.554491, 2.534705, 0.949739, -0.888569, -1.083432]"
256,add_node,random,63,202,2.005078500005766,,,56,4,0,True,False,,,,best_parent=25,1.1720047813976602,"[4.268642, 0.3726, 0.31817, -0.095006, 0.409998, 1.023452, -0.373508, 1.673271]","[3.211219, 0.080684, 0.068208, 0.146327, 0.431144, 1.232046, -1.06876, 1.248167]","[3.216066, -0.240018, 0.674465, 1.086106, -1.538517, 2.611308, -2.442351, 0.213493]"
257,extend,goal_bias,4,202,2.0086781999998493,0.0008118999976431951,0.0008118999976431951,57,4,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.032219, 0.995348, 3.055017, -1.307472, 1.651391, 3.057601, 1.579411, 3.124871]",0.5714285714285714,extend_edge_collision,,"[6.007777, 0.994126, 3.032692, -1.143003, 1.483959, 3.035955, 1.740531, 3.120897]","[6.050551, 0.996265, 3.07176, -1.430824, 1.776965, 3.073835, 1.45857, 3.127852]","[6.125266, 1.0, 3.14, -1.93356, 2.28876, 3.14, 0.966068, 3.14]"
258,add_node,random,185,203,2.0111962000009953,,,57,4,0,True,False,,,,best_parent=146,1.6369467985793755,"[5.409927, -0.140879, 1.157497, -0.769937, 0.141667, 1.193058, -0.543249, -1.494013]","[5.76465, -0.255637, 1.410725, -0.38522, -0.397667, 0.789985, -1.422173, -1.70993]","[4.101832, -0.420384, 2.875334, -0.411701, -0.861175, -0.177894, -2.472268, -1.27413]"
259,add_node,random,182,204,2.0199489000005997,,,57,4,0,True,False,,,,best_parent=83,1.6847075420591364,"[5.661659, 0.21809, -0.187584, 0.576293, -0.883308, -1.103708, -0.467535, 0.335294]","[4.848159, 0.353289, -1.366362, 0.112886, -0.876079, -1.855167, -0.806966, -0.866341]","[2.935295, 0.322457, 0.348068, -0.632807, -3.03741, -2.83536, -0.957614, -2.442044]"
260,add_node,random,155,205,2.0227318000033847,,,57,4,0,True,False,,,,best_parent=71,1.6390964223803648,"[5.357482, -0.12379, -0.060508, 0.701248, -0.435314, -1.266871, -0.070889, 1.102743]","[4.62157, -0.409808, -0.056329, 1.050399, -1.338106, -1.522561, 0.342856, -0.057127]","[6.006452, -0.514577, 0.598472, 2.105014, -3.126783, -1.39296, 3.133385, 0.252728]"
261,add_node,random,184,206,2.0348101999989012,,,57,4,0,True,False,,,,best_parent=49,1.4038549246562302,"[4.060232, -0.075933, 1.287215, -0.58734, 0.091037, 0.550648, 1.422661, 0.137581]","[3.074635, 0.022023, 1.00656, -0.961283, 0.693277, -1.256192, 1.680835, -0.190008]","[0.598937, 0.87657, 1.672734, -2.647573, 0.628193, -1.742619, 2.329608, 1.531991]"
262,add_node,random,187,207,2.0388801000008243,,,57,4,0,True,False,,,,best_parent=81,1.642229467408089,"[5.63435, 0.16318, 0.026187, 0.319601, -0.680881, -1.000932, -0.29561, 0.507107]","[6.222532, 0.150195, -1.408218, 0.027121, -0.314768, -0.780355, 0.704111, -0.56887]","[5.098513, -0.004164, -1.21545, -0.813676, -1.650107, -1.640791, 2.416284, -0.432775]"
263,extend,random,112,207,2.039859600001364,0.0004712999943876639,0.0004712999943876639,58,5,0,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[4.825652, 0.09709, 0.23103, 0.826331, 0.290109, 1.481095, 1.706871, -0.184107]",0.3333333333333333,extend_edge_collision,,"[4.837631, 0.076699, 0.315143, 0.742206, 0.239932, 1.454187, 1.655891, -0.246253]","[4.801693, 0.137873, 0.062806, 0.994579, 0.390465, 1.53491, 1.808831, -0.059815]","[4.540439, 0.582576, -1.771558, 2.829207, 1.484766, 2.121722, 2.920627, 1.295501]"
264,add_node,random,166,208,2.0501404000024195,,,58,5,0,True,False,,,,best_parent=86,1.635248079083913,"[4.410234, -0.035427, -0.926907, -0.149926, 1.064668, 0.524193, -1.577025, 1.029467]","[3.416449, -0.336405, -0.922555, -1.270478, 0.193478, 0.893682, -2.068752, 0.378187]","[2.374667, 0.119182, -0.949412, -2.478954, -0.255582, 2.844039, -2.62326, 0.395264]"
265,extend,random,112,208,2.0525764000049094,0.00020260000019334257,0.00020260000019334257,59,6,0,False,True,"[[""rt_link4_0"", ""collision_object_0""]]","[4.815582, 0.080183, 0.223605, 0.81617, 0.265507, 1.420265, 1.683947, -0.185131]",0.2857142857142857,extend_edge_collision,,"[4.837631, 0.076699, 0.315143, 0.742206, 0.239932, 1.454187, 1.655891, -0.246253]","[4.760459, 0.088895, -0.005238, 1.00108, 0.329444, 1.335458, 1.754086, -0.032326]","[4.309759, 0.160125, -1.87632, 2.512955, 0.852212, 0.642059, 2.327567, 1.217054]"
266,extend,random,198,208,2.053313000003982,0.0003538000019034371,0.0003538000019034371,60,7,0,False,True,"[[""rt_link_linear_track_0"", ""rt_link4_0""], [""rt_link_linear_track_0"", ""rt_link5_0""]]","[5.6084, 0.001927, 1.282222, -1.19659, -1.544166, -1.516001, -0.82978, 1.005741]",0.8571428571428571,extend_edge_collision,,"[5.553055, -0.016918, 1.050723, -1.03627, -1.601277, -1.501266, -0.52208, 1.056252]","[5.617624, 0.005067, 1.320805, -1.22331, -1.534648, -1.518456, -0.881064, 0.997322]","[6.019691, 0.141969, 3.002572, -2.387993, -1.119752, -1.625501, -3.116421, 0.630372]"
267,add_node,random,94,209,2.061750300003041,,,60,7,0,True,False,,,,best_parent=5,0.5426526487198604,"[5.643162, 0.80961, 2.474578, -1.037885, 1.138483, 2.807995, 1.662898, 2.878419]","[6.261624, 0.71793, 2.126494, -1.444559, 0.420897, 1.987721, 0.841381, 1.780191]","[7.850407, 0.822777, 1.155032, -3.025884, -0.866882, 1.17905, 1.394342, -0.445101]"
268,add_node,random,170,210,2.070608000001812,,,60,7,0,True,False,,,,best_parent=151,1.2459674733118493,"[4.74651, 0.35771, 1.163604, 0.933383, 0.399581, -0.666773, 0.427033, 1.238735]","[3.883116, 0.41569, 1.110356, 1.22023, 0.43984, -0.859338, 0.43518, 1.329143]","[0.393944, 0.33834, 1.209199, 1.77306, -0.568906, -1.218176, 1.652409, 1.926854]"
269,add_node,random,121,211,2.0749226000043564,,,60,7,0,True,False,,,,best_parent=76,1.544864481455364,"[4.329474, -0.037388, -0.648076, 0.014109, 1.016946, 0.694439, -1.24251, 1.008725]","[3.551846, -0.335266, -1.003124, -0.600768, 1.109824, -0.090328, -1.915398, 0.209642]","[3.655431, -0.582488, -1.249877, 0.049612, 2.962537, -1.113645, -1.302817, -0.223876]"
270,add_node,random,206,212,2.0772203000014997,,,60,7,0,True,False,,,,best_parent=206,1.7222294674080891,"[6.222532, 0.150195, -1.408218, 0.027121, -0.314768, -0.780355, 0.704111, -0.56887]","[6.384019, 0.154088, -1.575422, -0.254207, -0.19718, -0.503509, 0.899427, -0.56145]","[7.884337, 0.190259, -3.128861, -2.867931, 0.895286, 2.068569, 2.714043, -0.492508]"
271,add_node,random,202,213,2.0895672000042396,,,60,7,0,True,False,,,,best_parent=146,1.6878287387898072,"[5.409927, -0.140879, 1.157497, -0.769937, 0.141667, 1.193058, -0.543249, -1.494013]","[5.709948, -0.183886, 1.553453, -0.059317, -0.579742, 0.802927, -1.609954, -1.777689]","[5.445616, 0.162833, 2.243154, 1.515542, -1.459584, 0.865471, -2.517365, -2.105121]"
272,add_node,random,212,214,2.0918611000015517,,,60,7,0,True,False,,,,best_parent=146,1.7122286695705615,"[5.409927, -0.140879, 1.157497, -0.769937, 0.141667, 1.193058, -0.543249, -1.494013]","[6.087022, -0.110056, 1.61522, -0.242045, -0.734268, 0.964692, -1.728125, -1.864847]","[7.818419, 0.22895, 1.898836, -1.081074, -1.443802, 1.707464, -2.270728, -2.265046]"
273,add_node,random,197,215,2.0987504000004265,,,60,7,0,True,False,,,,best_parent=64,1.4818167506840414,"[3.233444, -0.18047, 0.926635, -0.534002, 0.392286, -0.585883, 1.603015, -0.408847]","[3.412692, -0.297705, 0.546477, -0.265157, 0.760197, -1.355499, 1.691559, -0.897354]","[4.554377, -0.605493, 0.567239, 1.18457, 1.89464, -2.736193, 1.899902, -2.545277]"
274,add_node,random,35,216,2.1087277000042377,,,60,7,0,True,False,,,,best_parent=15,0.9232615316935322,"[4.775127, 0.392047, 1.680083, -0.90605, 0.355564, 1.911129, 1.158375, 1.682153]","[4.460321, -0.002662, 1.618661, -0.533629, 0.39766, 1.177609, 0.975659, 0.518089]","[5.670536, -0.056969, 2.408721, -0.398318, 0.891012, 1.139995, -0.081269, 0.477505]"
274,rewire,random,101,216,2.1093905000016093,0.000258100000792183,0.000258100000792183,60,7,0,True,False,,,,rewired_to=215,1.1835398838245155,"[4.460321, -0.002662, 1.618661, -0.533629, 0.39766, 1.177609, 0.975659, 0.518089]","[4.130203, -0.096377, 1.416142, -0.754762, -0.093577, 1.113732, 0.412379, -0.847084]","[5.670536, -0.056969, 2.408721, -0.398318, 0.891012, 1.139995, -0.081269, 0.477505]"
274,rewire,random,107,216,2.109747700000298,0.00030110000079730526,0.00030110000079730526,60,7,0,True,False,,,,rewired_to=215,1.2389314994399852,"[4.460321, -0.002662, 1.618661, -0.533629, 0.39766, 1.177609, 0.975659, 0.518089]","[4.158199, -0.126514, 1.098888, -1.015463, -0.201589, 1.190055, 0.228519, -0.998888]","[5.670536, -0.056969, 2.408721, -0.398318, 0.891012, 1.139995, -0.081269, 0.477505]"
274,rewire,random,117,216,2.1101380000036443,0.0003065000055357814,0.0003065000055357814,60,7,0,True,False,,,,rewired_to=215,1.2561242723606096,"[4.460321, -0.002662, 1.618661, -0.533629, 0.39766, 1.177609, 0.975659, 0.518089]","[4.596799, -0.111137, 0.975527, -1.218503, -0.12007, 1.338981, 0.025788, -0.952584]","[5.670536, -0.056969, 2.408721, -0.398318, 0.891012, 1.139995, -0.081269, 0.477505]"
275,add_node,random,155,217,2.1319064000053913,,,60,7,0,True,False,,,,best_parent=71,1.6589357511012466,"[5.357482, -0.12379, -0.060508, 0.701248, -0.435314, -1.266871, -0.070889, 1.102743]","[4.502801, -0.483398, 0.026711, 0.947469, -1.352368, -1.65881, -0.279428, -0.045039]","[4.855916, -0.942435, 0.922441, 1.151006, -2.686242, -2.280916, -1.572941, 0.236379]"
276,add_node,random,169,218,2.134305999999924,,,60,7,0,True,False,,,,best_parent=113,1.2184288707939814,"[3.46758, -0.088236, 1.522237, 0.172358, -0.604934, 1.387526, 1.233481, 1.29071]","[2.724432, -0.234879, 1.613156, 0.661476, -1.277051, 1.590578, 0.748155, 1.439719]","[2.595644, -0.610025, 1.853306, 1.468868, -3.136523, 0.769985, 1.108129, -0.590712]"
277,add_node,random,192,219,2.1390720999988844,,,60,7,0,True,False,,,,best_parent=91,1.4861922108165162,"[2.965479, 0.168797, 0.249245, 0.219638, 0.897887, 0.805494, -0.893251, 1.368812]","[2.069596, 0.099713, 0.100916, -0.443195, 1.065968, -0.865687, -1.365195, 1.231871]","[0.675145, 0.488694, 1.258381, 0.16933, -0.296489, -1.886903, -2.371179, 0.835236]"
278,add_node,random,206,220,2.1417625000030966,,,60,7,0,True,False,,,,best_parent=206,1.7222294674080891,"[6.222532, 0.150195, -1.408218, 0.027121, -0.314768, -0.780355, 0.704111, -0.56887]","[6.333903, 0.058801, -1.538, 0.052733, -0.387655, -0.97515, 0.934229, -0.789099]","[7.248316, -0.691588, -2.603581, 0.263022, -0.986094, -2.574519, 2.823614, -2.597293]"
279,extend,goal_bias,4,220,2.143041600000288,0.0007694000014453195,0.0007694000014453195,61,7,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.032219, 0.995348, 3.055017, -1.307472, 1.651391, 3.057601, 1.579411, 3.124871]",0.5714285714285714,extend_edge_collision,,"[6.007777, 0.994126, 3.032692, -1.143003, 1.483959, 3.035955, 1.740531, 3.120897]","[6.050551, 0.996265, 3.07176, -1.430824, 1.776965, 3.073835, 1.45857, 3.127852]","[6.125266, 1.0, 3.14, -1.93356, 2.28876, 3.14, 0.966068, 3.14]"
280,add_node,random,170,221,2.150207999999111,,,61,7,0,True,False,,,,best_parent=151,1.2458052328512716,"[4.74651, 0.35771, 1.163604, 0.933383, 0.399581, -0.666773, 0.427033, 1.238735]","[4.256063, 0.422666, 1.309612, 1.365804, 0.697059, -0.498109, 0.105111, 1.128447]","[3.433613, 0.397549, 2.451112, 2.586837, 1.255471, 1.138005, -0.673635, 0.54024]"
281,add_node,random,172,222,2.1680142000041087,,,61,7,0,True,False,,,,best_parent=53,1.4358992556649486,"[4.081207, -0.137989, 1.218577, -0.597384, 0.122407, 0.197937, 1.571443, 0.386223]","[2.867189, -0.49027, 1.607805, -0.484803, -0.709502, -0.99413, 1.675853, 0.175245]","[0.862333, -0.793031, 2.794812, -0.735597, -1.318573, -2.35966, 0.705197, -1.731135]"
282,add_node,random,36,223,2.18255080000381,,,61,7,0,True,False,,,,best_parent=13,1.0144060801064445,"[5.30441, 0.550734, 1.19911, -0.519473, 0.65856, 1.004653, 0.425943, 2.099651]","[4.405139, 0.503533, 0.502688, -0.379299, 0.691242, 1.041902, -1.057675, 0.995235]","[4.812342, 0.632151, 0.84722, 0.182795, 0.446131, 0.737947, -2.191171, 0.063491]"
283,add_node,random,218,224,2.1942941000015708,,,61,7,0,True,False,,,,best_parent=192,1.5581055632822953,"[2.309834, 0.032698, -0.098494, -0.548722, 1.300694, -0.689751, -1.191883, 1.300204]","[1.863009, 0.148794, 0.41639, -0.64424, 0.859669, -0.961052, -1.271631, 1.195355]","[0.385425, 0.499841, 2.672771, -2.082179, -0.61585, -1.643131, -0.602431, 0.934181]"
284,extend,goal_bias,4,224,2.198317100002896,0.0007893999936641194,0.0007893999936641194,62,7,0,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]","[6.032219, 0.995348, 3.055017, -1.307472, 1.651391, 3.057601, 1.579411, 3.124871]",0.5714285714285714,extend_edge_collision,,"[6.007777, 0.994126, 3.032692, -1.143003, 1.483959, 3.035955, 1.740531, 3.120897]","[6.050551, 0.996265, 3.07176, -1.430824, 1.776965, 3.073835, 1.45857, 3.127852]","[6.125266, 1.0, 3.14, -1.93356, 2.28876, 3.14, 0.966068, 3.14]"
285,add_node,random,151,225,2.204226900001231,,,62,7,0,True,False,,,,best_parent=19,1.1364560856881947,"[4.856718, 0.418154, 1.159155, -0.136853, 0.323648, 0.756042, 0.089021, 2.056815]","[4.97749, 0.427444, 1.322851, 1.143296, 0.170666, -0.696908, 0.564196, 1.409613]","[6.839329, 0.989539, 2.606476, 2.835327, -1.674535, -0.939811, 1.669817, 2.787]"
286,add_node,random,186,226,2.2273954000047524,,,62,7,0,True,False,,,,best_parent=49,1.3797795363099679,"[4.060232, -0.075933, 1.287215, -0.58734, 0.091037, 0.550648, 1.422661, 0.137581]","[2.655902, -0.088741, 0.61404, 0.242243, 0.333703, -0.418609, 1.714516, -0.650426]","[1.743429, -0.150114, -0.699199, 1.04729, 0.186896, -0.031345, 2.560628, -1.685383]"
287,add_node,random,69,227,2.235372900002403,,,62,7,0,True,False,,,,best_parent=15,0.9570223403995664,"[4.775127, 0.392047, 1.680083, -0.90605, 0.355564, 1.911129, 1.158375, 1.682153]","[4.822715, -0.083288, 0.837716, -0.665587, -0.688766, 1.661436, 1.565108, 1.222044]","[6.435375, -0.265597, 0.213069, -1.709536, -1.142781, 1.628413, 1.688321, 1.273748]"
288,add_node,random,224,228,2.24805170000036,,,62,7,0,True,False,,,,best_parent=224,1.2164560856881947,"[4.97749, 0.427444, 1.322851, 1.143296, 0.170666, -0.696908, 0.564196, 1.409613]","[5.143811, 0.410771, 1.309003, 1.332546, -0.071263, -0.485981, 0.800123, 1.215973]","[5.864622, 0.338513, 1.248986, 2.152728, -1.119746, 0.428143, 1.822594, 0.376761]"
289,add_node,random,88,229,2.2546486999999615,,,62,7,0,True,False,,,,best_parent=19,1.138952364798389,"[4.856718, 0.418154, 1.159155, -0.136853, 0.323648, 0.756042, 0.089021, 2.056815]","[4.601951, 0.085952, 1.055027, 1.226038, 0.732648, -0.239245, -0.473511, 1.834425]","[2.228715, -0.576732, 2.591889, 2.821173, 2.491683, 0.155643, -2.145159, 2.652263]"
