iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,reason,cost,from_q,to_q,sample_q
120,choose_parent,goal_bias,93,121,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
120,choose_parent,goal_bias,104,121,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
120,choose_parent,goal_bias,116,121,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
120,add_node,goal_bias,26,122,True,False,,best_parent=26,0.5781882485153602,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
121,choose_parent,random,26,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,27,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,31,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,46,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,72,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,73,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,90,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,94,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,96,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,99,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,101,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,choose_parent,random,121,122,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
121,add_node,random,118,123,True,False,,best_parent=0,0.7161718875786384,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[6.552952, 0.986603, 1.652167, 3.05195, 2.157437, -3.103233, -2.734719, -0.926059]"
122,add_node,random,111,124,True,False,,best_parent=0,0.4374858348230838,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.594339, -0.038307, -1.094604, -0.180964, 0.077238, -0.507256, 0.691506, -1.143771]","[1.015578, 0.667873, -2.923649, 0.040838, 1.643069, -2.497582, 2.544392, -0.390953]"
123,add_node,random,79,125,True,False,,best_parent=0,0.6241115969751861,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.986477, 0.521951, -0.224016, -0.765232, -0.016723, -0.175953, 0.115515, 1.39746]","[5.293169, 0.93818, -2.744984, -3.109398, -0.190307, -0.874932, -1.741169, 2.888474]"
124,add_node,random,87,126,True,False,,best_parent=0,0.5688150627127524,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.36905, -0.432638, 0.885619, 0.957101, 0.604544, -0.510186, 0.713688, -0.952213]","[5.424337, -0.914661, 2.038356, 2.181274, -0.048595, -0.761643, 2.956456, -1.680744]"
125,add_node,random,33,127,True,False,,best_parent=0,0.3646106104980177,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.649509, -0.422153, -1.020725, 0.317953, -0.008197, -0.179452, -0.76665, -0.058992]","[1.168959, -0.896298, -2.185147, 0.045815, -0.514073, -0.420399, -0.830305, -0.676667]"
126,choose_parent,random,87,127,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.091474, -0.367538, 0.729937, 0.791771, 0.692754, -0.476226, 0.410792, -0.853822]","[0.264491, 0.036562, 0.3046, 1.042891, -0.537683, -0.593233, -0.702385, -0.009855]","[0.670044, 0.338975, 0.165965, 2.512385, 0.24516, -2.975157, -0.446244, 1.71762]"
126,add_node,random,70,128,True,False,,best_parent=0,0.24525702486506912,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.264491, 0.036562, 0.3046, 1.042891, -0.537683, -0.593233, -0.702385, -0.009855]","[0.670044, 0.338975, 0.165965, 2.512385, 0.24516, -2.975157, -0.446244, 1.71762]"
127,add_node,random,69,129,True,False,,best_parent=0,0.5698198584430306,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.552212, -0.136066, -1.51787, 0.243795, 1.65299, 1.260921, -1.345403, 0.104412]","[4.82646, -0.30503, -3.130962, -0.241714, 2.112748, 0.551236, -1.837361, 0.479923]"
128,add_node,random,115,130,True,False,,best_parent=0,0.5668323697009733,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.266496, -0.17294, -1.372933, 0.626376, -0.228995, -0.229019, 0.747107, -1.641235]","[5.063268, -0.746802, -2.712963, 3.127124, 2.731035, 0.197949, 1.431665, -3.03423]"
129,add_node,random,126,131,True,False,,best_parent=0,0.4053684235106689,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.688927, -0.438936, -1.172054, 0.489543, -0.181021, 0.101335, -1.059202, -0.014196]","[1.946003, -0.54839, -2.158965, 1.608596, -1.308122, 1.932532, -2.967122, 0.277949]"
130,add_node,random,129,132,True,False,,best_parent=0,0.5630711679108021,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.041881, -0.206562, -1.457932, 0.797947, -0.041298, -0.407541, 1.036686, -1.493721]","[1.633994, -0.417307, -1.990701, 1.873357, 1.135187, -1.526516, 2.851769, -0.569104]"
131,add_node,random,37,133,True,False,,best_parent=0,0.47496496620825707,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.906498, 0.353782, 1.316665, -0.419224, -0.613024, 0.197123, 1.082525, 1.367546]","[1.653026, 0.605422, 1.769016, -0.245269, -1.944144, 1.0925, -0.703885, 3.122806]"
132,add_node,random,118,134,True,False,,best_parent=0,0.6727296763477405,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.356864, 0.56302, 0.313159, -0.421085, -1.357373, -0.735765, -0.253618, 0.064597]","[2.306568, 0.743107, -0.572017, -2.753399, -1.933795, -0.613748, -0.2448, -1.68674]"
133,add_node,random,86,135,True,False,,best_parent=0,0.42718171166618146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.459968, -0.373086, 1.117127, -0.691509, -0.73207, 1.428987, -0.334797, -0.247728]","[1.33057, -0.482906, 1.846509, -1.563827, -2.871058, 2.038849, 0.0727, 1.91994]"
134,add_node,random,106,136,True,False,,best_parent=0,0.535019663379956,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.430268, 0.078111, 1.251184, -0.760984, -0.322999, -0.902554, 1.656031, 1.300279]","[1.512124, -0.173703, 1.436416, -2.978184, -0.994096, -2.808954, 1.793481, 0.750927]"
135,add_node,random,84,137,True,False,,best_parent=0,0.4556517482398041,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.68681, 0.120572, -0.629384, -0.47763, 1.403506, 1.365759, -1.336827, -0.016901]","[0.888317, 0.879309, -0.130047, -0.593426, 1.867189, 1.474327, -1.599974, 1.486518]"
136,choose_parent,goal_bias,93,137,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
136,choose_parent,goal_bias,104,137,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
136,choose_parent,goal_bias,116,137,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
136,choose_parent,goal_bias,122,137,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
136,add_node,goal_bias,26,138,True,False,,best_parent=26,0.5781882485153602,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
137,add_node,random,126,139,True,False,,best_parent=0,0.3835389208895617,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.459051, -0.500357, -1.129067, 0.263586, 0.145417, -0.103792, -0.725336, 0.292378]","[0.407474, -0.932151, -1.727258, -0.03659, 0.993572, 0.313953, -0.497228, 2.232408]"
138,add_node,random,120,140,True,False,,best_parent=0,0.6182714091041831,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.172799, -0.587952, 1.020135, 1.120172, 0.076059, -0.661473, -1.6022, -0.012966]","[2.20856, -0.245311, 2.311116, 0.603439, 1.711084, -2.030532, -2.432747, -0.022937]"
139,choose_parent,random,26,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,27,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,31,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,46,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,72,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,73,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,90,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,94,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,96,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,99,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,101,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,121,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,choose_parent,random,137,140,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
139,add_node,random,116,141,True,False,,best_parent=0,0.7518822768847591,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[7.580839, 0.566503, -0.774477, -0.062075, 0.936488, 1.000814, -1.433443, 1.736693]"
140,add_node,random,109,142,True,False,,best_parent=0,0.7479443100859328,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.028044, -0.389217, 0.840394, 0.839884, -0.509184, -0.045979, -1.427215, -0.939795]","[6.505707, -0.028663, 1.762352, 1.777609, -0.957014, -0.163671, -1.205416, -1.322356]"
141,choose_parent,goal_bias,93,142,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.596709, 0.445824, 0.58335, -0.100072, -0.568323, -0.406735, -0.364951, 1.407589]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
141,choose_parent,goal_bias,104,142,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.676912, 0.47524, 0.503078, -0.068891, -1.090136, -0.438487, -0.275884, 0.586234]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
141,choose_parent,goal_bias,116,142,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.768213, 0.437674, 0.85833, -0.317643, -0.634638, -0.136753, -0.532038, 1.478347]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
141,choose_parent,goal_bias,122,142,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.797124, 0.572939, 0.534042, 0.156571, -1.005231, -0.938263, -0.450322, 0.21473]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
141,choose_parent,goal_bias,140,142,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.167316, 0.455955, 0.62664, -0.281378, -0.4117, 0.024664, -0.659945, 1.515006]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
141,add_node,goal_bias,26,143,True,False,,best_parent=26,0.5781882485153602,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]"
142,add_node,random,50,144,True,False,,best_parent=0,0.4859214504408829,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.040356, 0.485132, 0.043379, -0.168355, -0.264359, 0.220785, 1.608195, 1.275073]","[2.073679, 0.808851, -2.41715, 1.269604, 1.256001, 0.664362, 2.445983, 1.445452]"
143,choose_parent,random,26,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,27,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,31,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,46,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,72,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,73,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,90,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,94,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,96,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
143,choose_parent,random,99,144,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[1.371308, 0.444282, 2.36358, -1.503023, 0.156319, -0.129923, 1.224462, 0.814634]","[5.366801, 0.441193, 0.401513, -0.377027, -0.171739, -0.200015, -0.861778, 1.386627]","[7.202293, 0.305372, -1.66991, -1.257101, 2.036178, -2.267319, -2.718872, 0.205398]"
