iteration,phase,sample_type,nearest_idx,node_count,accepted,collision,collision_pairs,reason,cost,from_q,to_q,sample_q
195,choose_parent,random,7,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.624299, 0.563317, 0.00049, 0.849759, -0.135368, -0.029077, 0.89297, -0.280345]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,9,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.786062, 0.652169, -0.290066, 0.260471, 0.300833, 0.563119, 1.607947, -0.302504]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,11,175,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.744462, 0.578889, 0.5149, 0.924061, -0.358305, 0.338257, 0.821053, -0.695279]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,13,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.098336, 0.50833, 0.379567, 0.853889, -0.415591, 0.413869, 0.588484, -0.889853]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,14,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.168623, 0.445373, 0.577063, 0.732427, -0.43523, 0.476354, 0.351028, -0.580383]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,16,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.003081, 0.579716, 0.617037, 0.714434, -0.237502, -0.127315, 1.307715, 0.073516]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,17,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.996321, 0.590529, 0.810946, 0.581588, -0.400454, -0.411269, 1.377354, 0.363244]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,18,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.007096, 0.539766, 1.149869, 0.425208, -0.337335, -0.32031, 1.627622, 0.475985]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,19,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.072531, 0.39435, 0.107293, 0.754614, -0.189015, 0.379804, 1.842973, -0.648661]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,20,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.134235, 0.541021, 0.806066, 0.323867, -0.372285, -0.596734, 1.073558, 0.512554]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,23,175,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.781314, 0.263365, 0.777386, 0.770149, -0.699886, 0.414045, 0.322797, -0.715695]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,30,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.96679, 0.301241, 1.019437, 1.012679, -0.845627, 0.487626, 0.061436, -0.651283]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,46,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.673091, 0.281527, 1.139537, 1.202415, -1.068936, 0.29241, -0.152742, -0.552326]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,49,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.232955, 0.523618, 1.281226, 0.650124, -0.446106, -0.075005, 1.767947, 0.716942]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,51,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.904952, 0.59719, 1.194006, 0.682405, -0.073171, -0.53377, 1.759673, 0.587419]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,55,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.323673, -0.071803, 0.573013, 0.980803, -0.107603, -0.237036, 0.209208, -1.053614]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,58,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.892045, 0.316842, 1.059183, 1.07777, -1.206298, 0.788906, 0.201748, -0.640416]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,62,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.818142, 0.05131, 0.78008, 0.589658, -0.076214, 0.471881, 0.335572, -0.550795]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,63,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.252866, 0.140625, 0.393042, 0.802458, 0.277792, -0.210057, 0.077484, -0.57943]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,75,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.16418, 0.571032, 0.422813, 0.450067, -0.290556, -0.938829, 0.423741, 0.940393]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,78,175,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.724352, -0.009332, 0.889697, 0.571633, 0.27428, 0.510099, 0.074417, -0.475034]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,91,175,False,True,"[[""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.93505, -0.12701, 0.749691, 1.059891, -0.237466, -0.382249, 0.376418, -1.207029]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,95,175,False,True,"[[""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.258243, -0.165039, 0.915386, 1.238493, -0.421122, -0.410591, 0.640748, -1.29859]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,101,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.06064, 0.629158, 1.092066, 0.945899, -0.301514, -0.809856, 1.827913, 0.706464]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,102,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.813903, 0.530244, 0.441766, 0.404782, -0.246762, -0.643553, 0.221025, 1.101203]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,107,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.367236, -0.244528, 0.871467, 1.039371, -0.611683, -0.50425, 0.802457, -1.562765]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,108,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.97845, 0.297739, 1.29401, 1.364017, -1.232527, 0.007385, -0.329148, -0.594673]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,109,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.194799, 0.475337, 1.296614, 0.836793, -0.270976, 0.202946, 1.89757, 0.979032]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,115,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.240896, 0.348077, 1.414815, 1.455927, -1.374649, 0.281982, -0.525619, -0.431413]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,126,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.395454, 0.294238, 0.683699, 0.041637, -0.165026, 1.121961, 1.561127, 0.113717]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,128,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.769339, 0.560801, 1.461914, 0.73601, -0.524121, 0.007986, 1.784881, 0.656282]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,133,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.373735, 0.459469, 1.114834, 1.061884, -0.548799, 0.424576, 1.954455, 1.107246]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,144,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.786028, -0.301527, 0.788521, 1.072392, -0.654142, -0.430539, 1.08296, -1.687881]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,150,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.75826, -0.224924, 0.775936, 0.57279, 0.640538, 0.828733, -0.181717, -0.552865]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,155,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.352824, -0.099487, 0.539641, 0.843049, -0.472576, 0.710793, 0.671466, -0.704861]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,choose_parent,random,171,175,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[3.976507, -0.31045, 0.985427, 0.902459, -0.852549, -0.587632, 0.739183, -1.45151]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
195,add_node,random,134,176,True,False,,best_parent=74,0.8710241390324933,"[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[4.052837, -0.685011, -1.509808, 2.921297, -0.553045, -2.564144, -2.45148, -0.254992]"
196,add_node,random,162,177,True,False,,best_parent=0,0.628663237152415,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.507497, 0.546073, -1.670351, -1.483669, 1.507367, 0.317079, -0.384207, -0.477647]","[0.050434, 0.245601, -2.720263, -2.577811, 2.677737, 0.11295, -1.330956, -1.488767]"
197,extend,goal_bias,77,177,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
198,add_node,random,68,178,True,False,,best_parent=0,0.5405236122198699,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.272499, 0.32759, -1.139293, -1.07084, 1.590814, 1.278472, 1.598802, -1.495676]","[2.339476, 0.020772, -0.700303, -0.178705, 2.873242, 1.449918, 2.144958, -2.637388]"
199,choose_parent,random,1,178,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[2.65693, 0.644107, 0.00188, 0.580511, 0.361131, 0.234257, 2.109417, 0.012843]","[3.574296, 0.357355, 1.505279, 1.5679, -1.194482, -0.147558, -0.287361, -0.621904]","[0.519874, 0.807904, 3.101959, 3.108757, -0.906952, -1.318546, 0.02845, -0.827699]"
199,choose_parent,random,74,178,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.35486, -0.3091, -0.762715, 0.915064, 0.653411, -1.331081, -0.06646, -0.028373]","[3.574296, 0.357355, 1.505279, 1.5679, -1.194482, -0.147558, -0.287361, -0.621904]","[0.519874, 0.807904, 3.101959, 3.108757, -0.906952, -1.318546, 0.02845, -0.827699]"
199,choose_parent,random,79,178,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.845438, -0.292938, -0.349332, 0.678092, 0.89864, -1.379199, -0.321404, 0.36854]","[3.574296, 0.357355, 1.505279, 1.5679, -1.194482, -0.147558, -0.287361, -0.621904]","[0.519874, 0.807904, 3.101959, 3.108757, -0.906952, -1.318546, 0.02845, -0.827699]"
199,choose_parent,random,134,178,False,True,"[[""rt_link4_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.346792, -0.30116, -0.981027, 1.14504, 0.857877, -1.373375, -0.389296, -0.086478]","[3.574296, 0.357355, 1.505279, 1.5679, -1.194482, -0.147558, -0.287361, -0.621904]","[0.519874, 0.807904, 3.101959, 3.108757, -0.906952, -1.318546, 0.02845, -0.827699]"
199,choose_parent,random,141,178,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.78057, -0.384286, -0.484442, 0.794527, 1.058385, -0.962298, -0.769032, 0.793198]","[3.574296, 0.357355, 1.505279, 1.5679, -1.194482, -0.147558, -0.287361, -0.621904]","[0.519874, 0.807904, 3.101959, 3.108757, -0.906952, -1.318546, 0.02845, -0.827699]"
199,choose_parent,random,153,178,False,True,"[[""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.079431, -0.405381, -0.115687, 0.946555, 1.03632, -0.966841, -0.708471, 0.96145]","[3.574296, 0.357355, 1.505279, 1.5679, -1.194482, -0.147558, -0.287361, -0.621904]","[0.519874, 0.807904, 3.101959, 3.108757, -0.906952, -1.318546, 0.02845, -0.827699]"
199,choose_parent,random,175,178,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[3.574296, 0.357355, 1.505279, 1.5679, -1.194482, -0.147558, -0.287361, -0.621904]","[0.519874, 0.807904, 3.101959, 3.108757, -0.906952, -1.318546, 0.02845, -0.827699]"
199,add_node,random,108,179,True,False,,best_parent=0,0.61104711391352,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.574296, 0.357355, 1.505279, 1.5679, -1.194482, -0.147558, -0.287361, -0.621904]","[0.519874, 0.807904, 3.101959, 3.108757, -0.906952, -1.318546, 0.02845, -0.827699]"
200,add_node,random,145,180,True,False,,best_parent=0,0.8177815307846715,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.23708, -0.429549, 0.00131, -1.261795, -0.039392, -0.829497, -0.358097, -0.509718]","[6.846608, -0.477675, 0.988271, -2.66649, -1.241905, -2.247231, -2.933997, -0.311121]"
201,choose_parent,random,134,180,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.346792, -0.30116, -0.981027, 1.14504, 0.857877, -1.373375, -0.389296, -0.086478]","[2.926839, 0.501536, 0.617056, 0.859872, -0.829672, 0.845578, -0.315554, -1.189626]","[3.136758, 0.94821, 1.906399, 1.021837, 0.116537, 1.078355, -0.872317, -2.13885]"
201,choose_parent,random,153,180,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link6_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.079431, -0.405381, -0.115687, 0.946555, 1.03632, -0.966841, -0.708471, 0.96145]","[2.926839, 0.501536, 0.617056, 0.859872, -0.829672, 0.845578, -0.315554, -1.189626]","[3.136758, 0.94821, 1.906399, 1.021837, 0.116537, 1.078355, -0.872317, -2.13885]"
201,choose_parent,random,164,180,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[2.926839, 0.501536, 0.617056, 0.859872, -0.829672, 0.845578, -0.315554, -1.189626]","[3.136758, 0.94821, 1.906399, 1.021837, 0.116537, 1.078355, -0.872317, -2.13885]"
201,choose_parent,random,175,180,False,True,"[[""rt_link5_0"", ""collision_object_0""], [""rt_link4_0"", ""collision_object_0""], [""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[4.305239, -0.355421, -1.055775, 1.396128, 0.658432, -1.541699, -0.680801, -0.110299]","[2.926839, 0.501536, 0.617056, 0.859872, -0.829672, 0.845578, -0.315554, -1.189626]","[3.136758, 0.94821, 1.906399, 1.021837, 0.116537, 1.078355, -0.872317, -2.13885]"
201,add_node,random,103,181,True,False,,best_parent=0,0.5244364354108454,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.926839, 0.501536, 0.617056, 0.859872, -0.829672, 0.845578, -0.315554, -1.189626]","[3.136758, 0.94821, 1.906399, 1.021837, 0.116537, 1.078355, -0.872317, -2.13885]"
202,extend,goal_bias,77,181,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
203,extend,goal_bias,77,181,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
204,add_node,random,131,182,True,False,,best_parent=0,0.5816247647130871,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.819163, 0.299709, -0.439786, -1.228205, 1.457184, 1.54122, 0.16866, -0.356516]","[3.274925, 0.158339, 1.598138, -1.845385, 2.064156, 1.857676, -1.722062, -0.150237]"
205,choose_parent,random,164,182,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",parent_edge_collision,,"[5.255881, -0.441661, 0.199427, 0.933788, 1.044412, -0.917564, -0.451629, 1.189116]","[4.668717, 0.487381, 1.115821, -0.525974, -0.425786, 0.850315, 0.291209, -0.569016]","[7.763456, 0.606047, 1.61273, -0.01647, 0.28227, 0.480442, 0.878075, -1.75812]"
205,add_node,random,81,183,True,False,,best_parent=0,0.5457746811470964,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[4.668717, 0.487381, 1.115821, -0.525974, -0.425786, 0.850315, 0.291209, -0.569016]","[7.763456, 0.606047, 1.61273, -0.01647, 0.28227, 0.480442, 0.878075, -1.75812]"
206,extend,goal_bias,77,183,False,True,"[[""rt_link_end_0"", ""collision_object_0""]]",extend_edge_collision,,"[3.621324, 0.879407, -2.679502, -1.974751, 1.983255, 1.611278, 0.160864, -1.677718]","[3.797115, 0.922411, -2.965543, -2.207585, 2.099707, 1.792766, 0.05981, -1.825709]","[3.896572, 0.946741, -3.127376, -2.339315, 2.165592, 1.895447, 0.002636, -1.909438]"
207,add_node,random,100,184,True,False,,best_parent=0,0.56560888699167,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[2.497018, 0.345248, -0.489801, -1.61547, 1.382724, 1.264658, 0.641619, -1.094736]","[1.456196, -0.42616, 0.484246, -2.965732, 2.401418, 1.225736, 0.582894, -2.886958]"
208,add_node,random,181,185,True,False,,best_parent=0,0.6313170042174289,"[2.333739, 0.725458, -0.12641, 0.521605, 0.200725, 0.028056, 2.245862, -0.10697]","[3.012372, 0.204717, -0.673046, -1.115705, 1.533864, 1.668427, -0.030079, -0.46246]","[4.288515, -0.422699, -2.213726, -0.372647, 2.040336, 2.508625, -1.342743, -1.162213]"
